Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr16	78343808	78344209	16:78343808-78344209	.	.	78343808	78344209	0	1	401	78343801	cluster_3	Intron (ENSMUST00000114229/ENSMUSG00000022865, intron 7 of 7)	16	78359860	78376810	16951	2	ENSMUST00000023570	32601	ENSMUSG00000022863	ENSMUSG00000022863
chr16	72888150	72888551	16:72888150-72888551	.	.	72888150	72888551	0	1	401	72888143	cluster_3	Intron (ENSMUST00000023600/ENSMUSG00000022883, intron 2 of 28)	16	72663149	73046095	382947	1	ENSMUST00000023600	225002	ENSMUSG00000022883	ENSMUSG00000022883
chr16	72640160	72640561	16:72640160-72640561	.	.	72640160	72640561	0	1	401	72640153	cluster_3	Distal Intergenic	16	72663149	73046095	382947	1	ENSMUST00000023600	-22588	ENSMUSG00000022883	ENSMUSG00000022883
chr16	72798457	72798858	16:72798457-72798858	.	.	72798457	72798858	0	1	401	72798450	cluster_3	Intron (ENSMUST00000023600/ENSMUSG00000022883, intron 2 of 28)	16	72663149	73046095	382947	1	ENSMUST00000023600	135309	ENSMUSG00000022883	ENSMUSG00000022883
chr15	98582453	98582854	15:98582453-98582854	.	.	98582453	98582854	0	1	401	98582444	cluster_3	Intron (ENSMUST00000023728/ENSMUSG00000022993, intron 1 of 3)	15	98571004	98589588	18585	1	ENSMUST00000023728	11450	ENSMUSG00000022993	ENSMUSG00000022993
chr15	99787663	99788064	15:99787663-99788064	.	.	99787663	99788064	0	1	401	99787654	cluster_3	Intron (ENSMUST00000073691/ENSMUSG00000023022, intron 9 of 10)	15	99781239	99783973	2735	2	ENSMUST00000172119	-3691	ENSMUSG00000023022	ENSMUSG00000023022
chr15	100961004	100961405	15:100961004-100961405	.	.	100961004	100961405	0	1	401	100961003	cluster_3	Intron (ENSMUST00000082209/ENSMUSG00000023033, intron 6 of 26)	15	100955398	101045929	90532	1	ENSMUST00000108909	5607	ENSMUSG00000023033	ENSMUSG00000023033
chr15	100923418	100923819	15:100923418-100923819	.	.	100923418	100923819	0	1	401	100923417	cluster_3	Intron (ENSMUST00000082209/ENSMUSG00000023033, intron 1 of 26)	15	100933429	100940798	7370	1	ENSMUST00000096198	-9610	ENSMUSG00000023033	ENSMUSG00000023033
chr15	102795879	102796280	15:102795879-102796280	.	.	102795879	102796280	0	1	401	102795878	cluster_3	Distal Intergenic	15	102706779	102722178	15400	2	ENSMUST00000023818	-73702	ENSMUSG00000023055	ENSMUSG00000023055
chr8	5133253	5133654	8:5133253-5133654	.	.	5133253	5133654	0	1	401	5133248	cluster_3	Distal Intergenic	8	5085623	5105232	19610	2	ENSMUST00000023835	-28022	ENSMUSG00000023073	ENSMUSG00000023073
chr5	95976194	95976595	5:95976194-95976595	.	.	95976194	95976595	0	1	401	95976185	cluster_3	Distal Intergenic	5	95956928	95961067	4140	1	ENSMUST00000023840	19267	ENSMUSG00000023078	ENSMUSG00000023078
chr8	4367827	4368228	8:4367827-4368228	.	.	4367827	4368228	0	1	401	4367823	cluster_3	Distal Intergenic	8	4349588	4360020	10433	1	ENSMUST00000024004	18240	ENSMUSG00000023235	ENSMUSG00000023235
chr6	49495534	49495935	6:49495534-49495935	.	.	49495534	49495935	0	1	401	49495530	cluster_3	Distal Intergenic	6	49438564	49469500	30937	1	ENSMUST00000167846	56971	ENSMUSG00000023403	ENSMUSG00000023403
chr17	4182099	4182500	17:4182099-4182500	.	.	4182099	4182500	0	1	401	4182095	cluster_3	Distal Intergenic	17	3635240	3696261	61022	2	ENSMUST00000115800	-485839	ENSMUSG00000023802	ENSMUSG00000023802
chr17	40837234	40837635	17:40837234-40837635	.	.	40837234	40837635	0	1	401	40837230	cluster_3	Intron (ENSMUST00000024721/ENSMUSG00000023926, intron 9 of 9)	17	40811126	40840754	29629	1	ENSMUST00000024721	26109	ENSMUSG00000023926	ENSMUSG00000023926
chr17	52106518	52106919	17:52106518-52106919	.	.	52106518	52106919	0	1	401	52106513	cluster_3	Distal Intergenic	17	51739464	51833290	93827	2	ENSMUST00000133574	-273229	ENSMUSG00000023927	ENSMUSG00000023927
chr17	51649388	51649789	17:51649388-51649789	.	.	51649388	51649789	0	1	401	51649383	cluster_3	Distal Intergenic	17	51739988	51742266	2279	2	ENSMUST00000137697	92477	ENSMUSG00000023927	ENSMUSG00000023927
chr17	53437180	53437581	17:53437180-53437581	.	.	53437180	53437581	0	1	401	53437175	cluster_3	Exon (ENSMUST00000024725/ENSMUSG00000023931, exon 8 of 13)	17	53398889	53463321	64433	2	ENSMUST00000024725	25740	ENSMUSG00000023931	ENSMUSG00000023931
chr17	47574763	47575164	17:47574763-47575164	.	.	47574763	47575164	0	1	401	47574759	cluster_3	Intron (ENSMUST00000037333/ENSMUSG00000034165, intron 1 of 6)	17	47599331	47611492	12162	2	ENSMUST00000024783	36328	ENSMUSG00000023988	ENSMUSG00000023988
chr17	49604122	49604523	17:49604122-49604523	.	.	49604122	49604523	0	1	401	49604118	cluster_3	Distal Intergenic	17	49615136	49755388	140253	1	ENSMUST00000024798	-10613	ENSMUSG00000023999	ENSMUSG00000023999
chr17	29767074	29767475	17:29767074-29767475	.	.	29767074	29767475	0	1	401	29767072	cluster_3	Distal Intergenic	17	29703332	29717012	13681	2	ENSMUST00000128751	-50063	ENSMUSG00000024018	ENSMUSG00000024018
chr17	29680170	29680571	17:29680170-29680571	.	.	29680170	29680571	0	1	401	29680168	cluster_3	Promoter (<=1kb)	17	29680446	29689991	9546	1	ENSMUST00000130052	0	ENSMUSG00000024019	ENSMUSG00000024019
chr17	71142098	71142499	17:71142098-71142499	.	.	71142098	71142499	0	1	401	71142091	cluster_3	Distal Intergenic	17	71182560	71235119	52560	1	ENSMUST00000142842	-40061	ENSMUSG00000024052	ENSMUSG00000024052
chr17	73918934	73919335	17:73918934-73919335	.	.	73918934	73919335	0	1	401	73918927	cluster_3	Intron (ENSMUST00000024866/ENSMUSG00000024066, intron 13 of 35)	17	73883908	73950182	66275	2	ENSMUST00000024866	30847	ENSMUSG00000024066	ENSMUSG00000024066
chr17	78233893	78234294	17:78233893-78234294	.	.	78233893	78234294	0	1	401	78233886	cluster_3	Intron (ENSMUST00000112498/ENSMUSG00000024074, intron 1 of 16)	17	78200248	78376592	176345	1	ENSMUST00000112498	33646	ENSMUSG00000024074	ENSMUSG00000024074
chr17	65961581	65961982	17:65961581-65961982	.	.	65961581	65961982	0	1	401	65961575	cluster_3	Distal Intergenic	17	65923066	65951187	28122	2	ENSMUST00000024906	-10395	ENSMUSG00000024098	ENSMUSG00000024098
chr17	88963116	88963517	17:88963116-88963517	.	.	88963116	88963517	0	1	401	88963108	cluster_3	Distal Intergenic	17	88741549	88791976	50428	2	ENSMUST00000024916	-171141	ENSMUSG00000024107	ENSMUSG00000024107
chr17	90309366	90309767	17:90309366-90309767	.	.	90309366	90309767	0	1	401	90309357	cluster_3	Intron (ENSMUST00000160844/ENSMUSG00000024109, intron 18 of 22)	17	90162305	90349360	187056	2	ENSMUST00000176918	39593	ENSMUSG00000024109	ENSMUSG00000024109
chr17	90509315	90509716	17:90509315-90509716	.	.	90509315	90509716	0	1	401	90509306	cluster_3	Intron (ENSMUST00000160844/ENSMUSG00000024109, intron 17 of 22)	17	90037077	90455886	418810	2	ENSMUST00000172466	-53430	ENSMUSG00000024109	ENSMUSG00000024109
chr17	23965786	23966187	17:23965786-23966187	.	.	23965786	23966187	0	1	401	23965784	cluster_3	Distal Intergenic	17	23973090	23974678	1589	2	ENSMUST00000151448	8491	ENSMUSG00000024124	ENSMUSG00000024124
chr17	86021145	86021546	17:86021145-86021546	.	.	86021145	86021546	0	1	401	86021137	cluster_3	Intron (ENSMUST00000095187/ENSMUSG00000024135, intron 16 of 20)	17	85984665	86145175	160511	2	ENSMUST00000095187	123629	ENSMUSG00000024135	ENSMUSG00000024135
chr18	3524697	3525098	18:3524697-3525098	.	.	3524697	3525098	0	1	401	3524694	cluster_3	Distal Intergenic	18	3507957	3516404	8448	1	ENSMUST00000025075	16741	ENSMUSG00000024232	ENSMUSG00000024232
chr18	6419595	6419996	18:6419595-6419996	.	.	6419595	6419996	0	1	401	6419589	cluster_3	Distal Intergenic	18	6439592	6441894	2303	2	ENSMUST00000124926	21898	ENSMUSG00000024240	ENSMUSG00000024240
chr17	80707248	80707649	17:80707248-80707649	.	.	80707248	80707649	0	1	401	80707240	cluster_3	Intron (ENSMUST00000025089/ENSMUSG00000024242, intron 1 of 33)	17	80580512	80728093	147582	2	ENSMUST00000025089	20444	ENSMUSG00000024242	ENSMUSG00000024242
chr17	81201415	81201816	17:81201415-81201816	.	.	81201415	81201816	0	1	401	81201407	cluster_3	Distal Intergenic	17	81026327	81065085	38759	2	ENSMUST00000025093	-136331	ENSMUSG00000024246	ENSMUSG00000024246
chr17	83021668	83022069	17:83021668-83022069	.	.	83021668	83022069	0	1	401	83021660	cluster_3	Distal Intergenic	17	83215292	83225070	9779	1	ENSMUST00000170794	-193223	ENSMUSG00000024247	ENSMUSG00000024247
chr18	9434370	9434771	18:9434370-9434771	.	.	9434370	9434771	0	1	401	9434361	cluster_3	Intron (ENSMUST00000053917/ENSMUSG00000024286, intron 1 of 9)	18	9314044	9450150	136107	2	ENSMUST00000053917	15379	ENSMUSG00000024286	ENSMUSG00000024286
chr17	33506564	33506965	17:33506564-33506965	.	.	33506564	33506965	0	1	401	33506561	cluster_3	Distal Intergenic	17	33524204	33553768	29565	1	ENSMUST00000087623	-17239	ENSMUSG00000024299	ENSMUSG00000024299
chr18	23528460	23528861	18:23528460-23528861	.	.	23528460	23528861	0	1	401	23528458	cluster_3	Intron (ENSMUST00000047954/ENSMUSG00000024302, intron 2 of 11)	18	23415415	23659714	244300	1	ENSMUST00000115832	113046	ENSMUSG00000024302	ENSMUSG00000024302
chr18	22106184	22106585	18:22106184-22106585	.	.	22106184	22106585	0	1	401	22106182	cluster_3	Intron (ENSMUST00000025160/ENSMUSG00000024306, intron 10 of 22)	18	21811298	22166476	355179	2	ENSMUST00000115837	59891	ENSMUSG00000024306	ENSMUSG00000024306
chr18	35967120	35967521	18:35967120-35967521	.	.	35967120	35967521	0	1	401	35967117	cluster_3	Promoter (2-3kb)	18	35965105	36014674	49570	1	ENSMUST00000175734	2016	ENSMUSG00000024347	ENSMUSG00000024347
chr18	35458878	35459279	18:35458878-35459279	.	.	35458878	35459279	0	1	401	35458875	cluster_3	Intron (ENSMUST00000025215/ENSMUSG00000024357, intron 1 of 9)	18	35266400	35498925	232526	2	ENSMUST00000025215	39646	ENSMUSG00000024357	ENSMUSG00000024357
chr18	15315894	15316295	18:15315894-15316295	.	.	15315894	15316295	0	1	401	15315893	cluster_3	Distal Intergenic	18	15389394	15403684	14291	2	ENSMUST00000079081	87389	ENSMUSG00000024411	ENSMUSG00000024411
chr17	36825919	36826320	17:36825919-36826320	.	.	36825919	36826320	0	1	401	36825916	cluster_3	Distal Intergenic	17	36837134	36837855	722	1	ENSMUST00000124307	-10814	ENSMUSG00000024457	ENSMUSG00000024457
chr18	44316000	44316401	18:44316000-44316401	.	.	44316000	44316401	0	1	401	44315996	cluster_3	Distal Intergenic	18	44334074	44355724	21651	1	ENSMUST00000025349	-17673	ENSMUSG00000024471	ENSMUSG00000024471
chr18	40083064	40083465	18:40083064-40083465	.	.	40083064	40083465	0	1	401	40083060	cluster_3	Distal Intergenic	18	40204865	40219399	14535	2	ENSMUST00000025364	135934	ENSMUSG00000024487	ENSMUSG00000024487
chr18	43619486	43619887	18:43619486-43619887	.	.	43619486	43619887	0	1	401	43619482	cluster_3	Intron (ENSMUST00000082254/ENSMUSG00000024502, intron 1 of 21)	18	43531408	43687773	156366	2	ENSMUST00000082254	67886	ENSMUSG00000024502	ENSMUSG00000024502
chr18	66381716	66382117	18:66381716-66382117	.	.	66381716	66382117	0	1	401	66381710	cluster_3	Distal Intergenic	18	66458604	66465550	6947	1	ENSMUST00000025399	-76487	ENSMUSG00000024521	ENSMUSG00000024521
chr18	67115410	67115811	18:67115410-67115811	.	.	67115410	67115811	0	1	401	67115404	cluster_3	Intron (ENSMUST00000025402/ENSMUSG00000024524, intron 1 of 11)	18	67133826	67226792	92967	1	ENSMUST00000076605	-18015	ENSMUSG00000024524	ENSMUSG00000024524
chr18	53288245	53288646	18:53288245-53288646	.	.	53288245	53288646	0	1	401	53288240	cluster_3	Intron (ENSMUST00000165032/ENSMUSG00000024535, intron 1 of 6)	18	53245769	53390823	145055	1	ENSMUST00000025417	42477	ENSMUSG00000024535	ENSMUSG00000024535
chr18	67815142	67815543	18:67815142-67815543	.	.	67815142	67815543	0	1	401	67815136	cluster_3	Intron (ENSMUST00000025425/ENSMUSG00000024542, intron 8 of 45)	18	67800107	67885168	85062	1	ENSMUST00000025425	15036	ENSMUSG00000024542	ENSMUSG00000024542
chr18	67989574	67989975	18:67989574-67989975	.	.	67989574	67989975	0	1	401	67989568	cluster_3	Intron (ENSMUST00000063775/ENSMUSG00000024544, intron 1 of 5)	18	67933257	68255549	322293	1	ENSMUST00000063775	56318	ENSMUSG00000024544	ENSMUSG00000024544
chr18	61335861	61336262	18:61335861-61336262	.	.	61335861	61336262	0	1	401	61335855	cluster_3	Intron (ENSMUST00000075299/ENSMUSG00000033871, intron 1 of 11)	18	61275023	61289924	14902	1	ENSMUST00000135688	60839	ENSMUSG00000024575	ENSMUSG00000024575
chr18	57337852	57338253	18:57337852-57338253	.	.	57337852	57338253	0	1	401	57337847	cluster_3	Distal Intergenic	18	57354733	57392719	37987	1	ENSMUST00000025490	-16480	ENSMUSG00000024594	ENSMUSG00000024594
chr18	57867404	57867805	18:57867404-57867805	.	.	57867404	57867805	0	1	401	57867399	cluster_3	Distal Intergenic	18	57878678	57946821	68144	1	ENSMUST00000115366	-10873	ENSMUSG00000024597	ENSMUSG00000024597
chr18	57920332	57920733	18:57920332-57920733	.	.	57920332	57920733	0	1	401	57920327	cluster_3	Intron (ENSMUST00000115366/ENSMUSG00000024597, intron 16 of 26)	18	57878678	57946821	68144	1	ENSMUST00000115366	41655	ENSMUSG00000024597	ENSMUSG00000024597
chr18	58439514	58439915	18:58439514-58439915	.	.	58439514	58439915	0	1	401	58439509	cluster_3	Distal Intergenic	18	58556257	58612773	56517	1	ENSMUST00000025500	-116342	ENSMUSG00000024600	ENSMUSG00000024600
chr18	60822451	60822852	18:60822451-60822852	.	.	60822451	60822852	0	1	401	60822445	cluster_3	Exon (ENSMUST00000175934/ENSMUSG00000024613, exon 9 of 26)	18	60828067	60829027	961	2	ENSMUST00000176088	6175	ENSMUSG00000024613	ENSMUSG00000024613
chr19	15880815	15881216	19:15880815-15881216	.	.	15880815	15881216	0	1	401	15880814	cluster_3	Distal Intergenic	19	15905130	15909712	4583	2	ENSMUST00000161707	28496	ENSMUSG00000024640	ENSMUSG00000024640
chr19	14508834	14509235	19:14508834-14509235	.	.	14508834	14509235	0	1	401	14508833	cluster_3	Intron (ENSMUST00000052011/ENSMUSG00000024642, intron 8 of 19)	19	14448072	14597983	149912	2	ENSMUST00000052011	88748	ENSMUSG00000024642	ENSMUSG00000024642
chr18	85493236	85493637	18:85493236-85493637	.	.	85493236	85493637	0	1	401	85493228	cluster_3	Distal Intergenic	18	84947294	84951524	4231	2	ENSMUST00000025547	-541713	ENSMUSG00000024645	ENSMUSG00000024645
chr18	85560869	85561270	18:85560869-85561270	.	.	85560869	85561270	0	1	401	85560861	cluster_3	Distal Intergenic	18	84947294	84951524	4231	2	ENSMUST00000025547	-609346	ENSMUSG00000024645	ENSMUSG00000024645
chr18	86802768	86803169	18:86802768-86803169	.	.	86802768	86803169	0	1	401	86802760	cluster_3	Distal Intergenic	18	86713048	86718283	5236	1	ENSMUST00000169470	89721	ENSMUSG00000024647	ENSMUSG00000024647
chr19	10507135	10507536	19:10507135-10507536	.	.	10507135	10507536	0	1	401	10507134	cluster_3	Intron (ENSMUST00000025570/ENSMUSG00000024668, intron 3 of 3)	19	10500513	10525209	24697	2	ENSMUST00000025570	17673	ENSMUSG00000024668	ENSMUSG00000024668
chr19	16368611	16369012	19:16368611-16369012	.	.	16368611	16369012	0	1	401	16368610	cluster_3	Intron (ENSMUST00000025541/ENSMUSG00000024639, intron 5 of 6)	19	16435667	16610818	175152	1	ENSMUST00000025602	-66655	ENSMUSG00000024697	ENSMUSG00000024697
chr19	21325343	21325744	19:21325343-21325744	.	.	21325343	21325744	0	1	401	21325341	cluster_3	Distal Intergenic	19	21276040	21280971	4932	1	ENSMUST00000133175	49304	ENSMUSG00000024750	ENSMUSG00000024750
chr19	34308600	34309001	19:34308600-34309001	.	.	34308600	34309001	0	1	401	34308597	cluster_3	Intron (ENSMUST00000112472/ENSMUSG00000024778, intron 2 of 2)	19	34290659	34327770	37112	1	ENSMUST00000025691	17942	ENSMUSG00000024778	ENSMUSG00000024778
chr19	36849133	36849534	19:36849133-36849534	.	.	36849133	36849534	0	1	401	36849130	cluster_3	Promoter (<=1kb)	19	36849371	36855012	5642	1	ENSMUST00000168973	0	ENSMUSG00000024811	ENSMUSG00000024811
chr19	5296653	5297054	19:5296653-5297054	.	.	5296653	5297054	0	1	401	5296648	cluster_3	Promoter (1-2kb)	19	5273923	5295455	21533	2	ENSMUST00000025774	-1199	ENSMUSG00000024853	ENSMUSG00000024853
chr19	32476567	32476968	19:32476567-32476968	.	.	32476567	32476968	0	1	401	32476564	cluster_3	Distal Intergenic	19	32485769	32515370	29602	1	ENSMUST00000025827	-8801	ENSMUSG00000024896	ENSMUSG00000024896
chr19	23795197	23795598	19:23795197-23795598	.	.	23795197	23795598	0	1	401	23795195	cluster_3	Intron (ENSMUST00000025830/ENSMUSG00000024897, intron 1 of 12)	19	23758876	23949597	190722	1	ENSMUST00000025830	36322	ENSMUSG00000024897	ENSMUSG00000024897
chr19	55526671	55527072	19:55526671-55527072	.	.	55526671	55527072	0	1	401	55526666	cluster_3	Intron (ENSMUST00000095950/ENSMUSG00000024983, intron 7 of 7)	19	55316351	55626561	310211	1	ENSMUST00000095950	210321	ENSMUSG00000024983	ENSMUSG00000024983
chr19	55376175	55376576	19:55376175-55376576	.	.	55376175	55376576	0	1	401	55376170	cluster_3	Intron (ENSMUST00000095950/ENSMUSG00000024983, intron 3 of 7)	19	55316351	55626561	310211	1	ENSMUST00000095950	59825	ENSMUSG00000024983	ENSMUSG00000024983
chr19	55867487	55867888	19:55867487-55867888	.	.	55867487	55867888	0	1	401	55867482	cluster_3	Intron (ENSMUST00000061496/ENSMUSG00000024985, intron 4 of 12)	19	55893352	55919618	26267	1	ENSMUST00000145249	-25464	ENSMUSG00000024985	ENSMUSG00000024985
chr19	41191085	41191486	19:41191085-41191486	.	.	41191085	41191486	0	1	401	41191081	cluster_3	Intron (ENSMUST00000025986/ENSMUSG00000025013, intron 1 of 20)	19	41083981	41206774	122794	2	ENSMUST00000025986	15288	ENSMUSG00000025013	ENSMUSG00000025013
chr19	41606541	41606942	19:41606541-41606942	.	.	41606541	41606942	0	1	401	41606537	cluster_3	Promoter (1-2kb)	19	41604369	41608530	4162	2	ENSMUST00000169416	1588	ENSMUSG00000025020	ENSMUSG00000025020
chr19	56619214	56619615	19:56619214-56619615	.	.	56619214	56619615	0	1	401	56619209	cluster_3	Distal Intergenic	19	56548261	56598846	50586	1	ENSMUST00000071423	70954	ENSMUSG00000025078	ENSMUSG00000025078
chr19	58590534	58590935	19:58590534-58590935	.	.	58590534	58590935	0	1	401	58590529	cluster_3	Distal Intergenic	19	58512002	58553085	41084	1	ENSMUST00000069419	78533	ENSMUSG00000025090	ENSMUSG00000025090
chr19	59263247	59263648	19:59263247-59263648	.	.	59263247	59263648	0	1	401	59263242	cluster_3	Promoter (2-3kb)	19	59260878	59296012	35135	1	ENSMUST00000026084	2370	ENSMUSG00000025094	ENSMUSG00000025094
chr11	120640575	120640976	11:120640575-120640976	.	.	120640575	120640976	0	1	401	120640574	cluster_3	Promoter (2-3kb)	11	120641224	120643643	2420	2	ENSMUST00000141254	2667	ENSMUSG00000025140	ENSMUSG00000025140
chr19	43548133	43548534	19:43548133-43548534	.	.	43548133	43548534	0	1	401	43548129	cluster_3	Distal Intergenic	19	43499752	43524605	24854	2	ENSMUST00000026196	-23529	ENSMUSG00000025190	ENSMUSG00000025190
chr19	44091744	44092145	19:44091744-44092145	.	.	44091744	44092145	0	1	401	44091740	cluster_3	Intron (ENSMUST00000026217/ENSMUSG00000025199, intron 9 of 20)	19	44077245	44084450	7206	2	ENSMUST00000134495	-7295	ENSMUSG00000025199	ENSMUSG00000025199
chr19	45294606	45295007	19:45294606-45295007	.	.	45294606	45295007	0	1	401	45294602	cluster_3	Distal Intergenic	19	45232688	45235811	3124	2	ENSMUST00000099401	-58796	ENSMUSG00000025216	ENSMUSG00000025216
chr19	45847501	45847902	19:45847501-45847902	.	.	45847501	45847902	0	1	401	45847497	cluster_3	Intron (ENSMUST00000045396/ENSMUSG00000039901, intron 23 of 25)	19	45792346	45816061	23716	2	ENSMUST00000162528	-31441	ENSMUSG00000025221	ENSMUSG00000025221
chr8	122028108	122028509	8:122028108-122028509	.	.	122028108	122028509	0	1	401	122028107	cluster_3	3' UTR	8	122000847	122007140	6294	1	ENSMUST00000173201	27262	ENSMUSG00000025316	ENSMUSG00000025316
chr15	16792879	16793280	15:16792879-16793280	.	.	16792879	16793280	0	1	401	16792878	cluster_3	Intron (ENSMUST00000026432/ENSMUSG00000025370, intron 1 of 10)	15	16778101	16857094	78994	1	ENSMUST00000026432	14779	ENSMUSG00000025370	ENSMUSG00000025370
chr15	16528845	16529246	15:16528845-16529246	.	.	16528845	16529246	0	1	401	16528844	cluster_3	Distal Intergenic	15	16778101	16857094	78994	1	ENSMUST00000026432	-248855	ENSMUSG00000025370	ENSMUSG00000025370
chr3	152353530	152353931	3:152353530-152353931	.	.	152353530	152353931	0	1	401	152353529	cluster_3	Intron (ENSMUST00000026507/ENSMUSG00000025437, intron 1 of 23)	3	152346515	152358348	11834	1	ENSMUST00000142969	7016	ENSMUSG00000025437	ENSMUSG00000025437
chr7	139454363	139454764	7:139454363-139454764	.	.	139454363	139454764	0	1	401	139454362	cluster_3	Promoter (<=1kb)	7	139454054	139511476	57423	1	ENSMUST00000138183	310	ENSMUSG00000025477	ENSMUSG00000025477
chr14	124223429	124223830	14:124223429-124223830	.	.	124223429	124223830	0	1	401	124223428	cluster_3	Intron (ENSMUST00000095529/ENSMUSG00000025551, intron 1 of 4)	14	123978291	124192902	214612	2	ENSMUST00000026631	-30528	ENSMUSG00000025551	ENSMUSG00000025551
chr14	121566897	121567298	14:121566897-121567298	.	.	121566897	121567298	0	1	401	121566896	cluster_3	Intron (ENSMUST00000040700/ENSMUSG00000025558, intron 46 of 53)	14	121459621	121505254	45634	2	ENSMUST00000088386	-61644	ENSMUSG00000025557	ENSMUSG00000025557
