loc	cluster
chr11:97192639-97193040	cluster_3
chr14:52775830-52776231	cluster_3
chr8:14216226-14216627	cluster_3
chr6:100498142-100498543	cluster_3
chr10:112263386-112263787	cluster_3
chr13:45593752-45594153	cluster_3
chr2:162648787-162649188	cluster_3
chr2:144187953-144188354	cluster_3
chr1:165786262-165786663	cluster_3
chr6:33542679-33543080	cluster_3
chr9:22061378-22061779	cluster_3
chr7:122312000-122312401	cluster_3
chr11:25190628-25191029	cluster_3
chr12:94182271-94182672	cluster_3
chr3:29421628-29422029	cluster_3
chr2:126765879-126766280	cluster_3
chr18:61667261-61667662	cluster_3
chr18:39390960-39391361	cluster_3
chr13:92915321-92915722	cluster_3
chr2:141757664-141758065	cluster_3
chr2:124059932-124060333	cluster_3
chr11:80275361-80275762	cluster_3
chr1:180161117-180161518	cluster_3
chr5:72389819-72390220	cluster_3
chr11:105402363-105402764	cluster_3
chr19:10288432-10288833	cluster_3
chr1:58889955-58890356	cluster_3
chr3:132581574-132581975	cluster_3
chr3:118248748-118249149	cluster_3
chr11:88550994-88551395	cluster_3
chr16:23669631-23670032	cluster_3
chr1:86823225-86823626	cluster_3
chr3:29986953-29987354	cluster_3
chr15:35333054-35333455	cluster_3
chr12:82133123-82133524	cluster_3
chr7:107743102-107743503	cluster_3
chr15:85641146-85641547	cluster_3
chr13:114466926-114467327	cluster_3
chr8:58766664-58767065	cluster_3
chr9:45113259-45113660	cluster_3
chr2:124435631-124436032	cluster_3
chr7:132067931-132068332	cluster_3
chr18:59551314-59551715	cluster_3
chr13:82163194-82163595	cluster_3
chr10:47400373-47400774	cluster_3
chr15:92510409-92510810	cluster_3
chr16:11615546-11615947	cluster_3
chr16:34043333-34043734	cluster_3
chr14:46060937-46061338	cluster_3
chr11:31136390-31136791	cluster_3
chr15:67045463-67045864	cluster_3
chr11:73193217-73193618	cluster_3
chr8:36031948-36032349	cluster_3
chr11:70693505-70693906	cluster_3
chr6:24233640-24234041	cluster_3
chr9:22376068-22376469	cluster_3
chr3:121116836-121117237	cluster_3
chr19:59263247-59263648	cluster_3
chr17:25957784-25958185	cluster_3
chr19:3454430-3454831	cluster_3
chr16:38729622-38730023	cluster_3
chr14:49476582-49476983	cluster_3
chr3:9189611-9190012	cluster_3
chr11:87703515-87703916	cluster_3
chr9:33790595-33790996	cluster_3
chr8:79833249-79833650	cluster_3
chr15:13854165-13854566	cluster_3
chr1:189919813-189920214	cluster_3
chr2:91302880-91303281	cluster_3
chr1:68027926-68028327	cluster_3
chr13:110908239-110908640	cluster_3
chr19:40260864-40261265	cluster_3
chr7:110677088-110677489	cluster_3
chr11:92923635-92924036	cluster_3
chr15:68595972-68596373	cluster_3
chr1:7728518-7728919	cluster_3
chr9:37982839-37983240	cluster_3
chr14:39155453-39155854	cluster_3
chr8:58606501-58606902	cluster_3
chr3:22877857-22878258	cluster_3
chr7:49370041-49370442	cluster_3
chr13:81431120-81431521	cluster_3
chr3:153366542-153366943	cluster_3
chr15:59149324-59149725	cluster_3
chr9:38189936-38190337	cluster_3
chr3:117092609-117093010	cluster_3
chr5:30070608-30071009	cluster_3
chr8:45486297-45486698	cluster_3
chr16:42677207-42677608	cluster_3
chr12:30196994-30197395	cluster_3
chr15:79052962-79053363	cluster_3
chr13:103195170-103195571	cluster_3
chr7:134785968-134786369	cluster_3
chr15:6815761-6816162	cluster_3
chr16:76096092-76096493	cluster_3
chr15:84332598-84332999	cluster_3
chr8:124137296-124137697	cluster_3
chr12:78952452-78952853	cluster_3
chr11:58815203-58815604	cluster_3
chr13:8087337-8087738	cluster_3
chr8:128716252-128716653	cluster_3
chr13:56916865-56917266	cluster_3
chr7:56843466-56843867	cluster_3
chr17:49604122-49604523	cluster_3
chr10:89216063-89216464	cluster_3
chr3:76724261-76724662	cluster_3
chr13:53510524-53510925	cluster_3
chr13:55371603-55372004	cluster_3
chr17:30320282-30320683	cluster_3
chr3:127954834-127955235	cluster_3
chr2:103910619-103911020	cluster_3
chr11:22823280-22823681	cluster_3
chr3:25697228-25697629	cluster_3
chr19:37629653-37630054	cluster_3
chr13:55381789-55382190	cluster_3
chr3:124814130-124814531	cluster_3
chr17:79478162-79478563	cluster_3
chr7:109595638-109596039	cluster_3
chr7:108964576-108964977	cluster_3
chr1:81554850-81555251	cluster_3
chr5:38356871-38357272	cluster_3
chr4:54412178-54412579	cluster_3
chr6:97855707-97856108	cluster_3
chr8:117395028-117395429	cluster_3
chr10:127866289-127866690	cluster_3
chr7:25227534-25227935	cluster_3
chr17:30835041-30835442	cluster_3
chr11:16675826-16676227	cluster_3
chr2:4617008-4617409	cluster_3
chr17:8603447-8603848	cluster_3
chr6:143082835-143083236	cluster_3
chr12:5439857-5440258	cluster_3
chr4:43678531-43678932	cluster_3
chr6:134715179-134715580	cluster_3
chr1:22241653-22242054	cluster_3
chr8:3693406-3693807	cluster_3
chr7:78070873-78071274	cluster_3
chr18:57920332-57920733	cluster_3
chr1:128975694-128976095	cluster_3
chr7:6202582-6202983	cluster_3
chr18:15234993-15235394	cluster_3
chr1:170784619-170785020	cluster_3
chr16:26666397-26666798	cluster_3
chr10:15058673-15059074	cluster_3
chr11:46912655-46913056	cluster_3
chr7:102021097-102021498	cluster_3
chr5:99274073-99274474	cluster_3
chr1:192387659-192388060	cluster_3
chr11:87207026-87207427	cluster_3
chr13:53443679-53444080	cluster_3
chr2:44659820-44660221	cluster_3
chr1:188014408-188014809	cluster_3
chr16:6519441-6519842	cluster_3
chr1:45492333-45492734	cluster_3
chr1:96022970-96023371	cluster_3
chr15:47812305-47812706	cluster_3
chr2:172660907-172661308	cluster_3
chr10:110711788-110712189	cluster_3
chr2:163726615-163727016	cluster_3
chr10:26513264-26513665	cluster_3
chr1:79195962-79196363	cluster_3
chr15:89929008-89929409	cluster_3
chr6:83509452-83509853	cluster_3
chr10:77399907-77400308	cluster_3
chr19:32476567-32476968	cluster_3
chr2:90843632-90844033	cluster_3
chr10:114840536-114840937	cluster_3
chr19:27359401-27359802	cluster_3
chr1:132598129-132598530	cluster_3
chr19:31775914-31776315	cluster_3
chr15:72682945-72683346	cluster_3
chr19:21325343-21325744	cluster_3
chr15:83925410-83925811	cluster_3
chr13:115920864-115921265	cluster_3
chr17:11803739-11804140	cluster_3
chr7:29763997-29764398	cluster_3
chr1:112918043-112918444	cluster_3
chr13:17499543-17499944	cluster_3
chr6:112115325-112115726	cluster_3
chr17:83328591-83328992	cluster_3
chr4:103461611-103462012	cluster_3
chr5:115793825-115794226	cluster_3
chr2:154379148-154379549	cluster_3
chr5:29211071-29211472	cluster_3
chr11:103256225-103256626	cluster_3
chr15:55188065-55188466	cluster_3
chr16:12178044-12178445	cluster_3
chr1:170538363-170538764	cluster_3
chr6:6335107-6335508	cluster_3
chr8:5133253-5133654	cluster_3
chr15:7061927-7062328	cluster_3
chr11:116218925-116219326	cluster_3
chr15:61960585-61960986	cluster_3
chr2:57565288-57565689	cluster_3
chr10:86708915-86709316	cluster_3
chr15:100961004-100961405	cluster_3
chr17:78233893-78234294	cluster_3
chr3:52879713-52880114	cluster_3
chr15:18614049-18614450	cluster_3
chr6:116356919-116357320	cluster_3
chr6:4811436-4811837	cluster_3
chr6:87645236-87645637	cluster_3
chr3:82431683-82432084	cluster_3
chr1:82707631-82708032	cluster_3
chr1:33527388-33527789	cluster_3
chr13:10753592-10753993	cluster_3
chr16:63473261-63473662	cluster_3
chr13:32169682-32170083	cluster_3
chr6:126716710-126717111	cluster_3
chr7:93883140-93883541	cluster_3
chr1:138196590-138196991	cluster_3
chr9:49295033-49295434	cluster_3
chr5:67647137-67647538	cluster_3
chr1:86219693-86220094	cluster_3
chr5:83222815-83223216	cluster_3
chr6:42955710-42956111	cluster_3
chr8:125023676-125024077	cluster_3
chr18:63198703-63199104	cluster_3
chr5:58162419-58162820	cluster_3
chr17:40837234-40837635	cluster_3
chr12:21335797-21336198	cluster_3
chr8:21915571-21915972	cluster_3
chr14:113746005-113746406	cluster_3
chr11:32840337-32840738	cluster_3
chr14:75340633-75341034	cluster_3
chr7:141687156-141687557	cluster_3
chr3:79531861-79532262	cluster_3
chr17:78301226-78301627	cluster_3
chr9:44994403-44994804	cluster_3
chr10:8955788-8956189	cluster_3
chr6:135161551-135161952	cluster_3
chr12:111646880-111647281	cluster_3
chr18:74174908-74175309	cluster_3
chr6:29755930-29756331	cluster_3
chr19:28570259-28570660	cluster_3
chr17:50201780-50202181	cluster_3
chr14:74166157-74166558	cluster_3
chr8:15156017-15156418	cluster_3
chr11:120173186-120173587	cluster_3
chr7:92806848-92807249	cluster_3
chr17:23895580-23895981	cluster_3
chr2:10014932-10015333	cluster_3
chr2:106462374-106462775	cluster_3
chr18:72334488-72334889	cluster_3
chr2:28006313-28006714	cluster_3
chr14:117196912-117197313	cluster_3
chr7:77572882-77573283	cluster_3
chr2:20735833-20736234	cluster_3
chr5:63476309-63476710	cluster_3
chr5:141089006-141089407	cluster_3
chr3:107985909-107986310	cluster_3
chr13:77217544-77218323	cluster_3
chr15:16237162-16237563	cluster_3
chr7:36265181-36265582	cluster_3
chr8:59542899-59543300	cluster_3
chr6:140718385-140718786	cluster_3
chr8:112674411-112674812	cluster_3
chr2:70698031-70698432	cluster_3
chr11:120640575-120640976	cluster_3
chr1:15218602-15219003	cluster_3
chr1:193763652-193764053	cluster_3
chr17:49039181-49039582	cluster_3
chr10:64909263-64909664	cluster_3
chr5:43814464-43814865	cluster_3
chr12:99935402-99935803	cluster_3
chr15:34377379-34377780	cluster_3
chr16:5895444-5895845	cluster_3
chr3:45637082-45637483	cluster_3
chr10:38139233-38139634	cluster_3
chr4:59054862-59055263	cluster_3
chr2:153038287-153038688	cluster_3
chr8:125178213-125178614	cluster_3
chr16:16198330-16198731	cluster_3
chr14:15645690-15646091	cluster_3
chr17:52106518-52106919	cluster_3
chr7:101937612-101938013	cluster_3
chr18:73099008-73099409	cluster_3
chr13:50609985-50610386	cluster_3
chr8:58338311-58338712	cluster_3
chr9:49148125-49148526	cluster_3
chr14:111620837-111621238	cluster_3
chr1:177711360-177711761	cluster_3
chr5:9433958-9434359	cluster_3
chr2:104688761-104689162	cluster_3
chr2:60318133-60318534	cluster_3
chr10:29921501-29921902	cluster_3
chr17:90509315-90509716	cluster_3
chr5:48491900-48492301	cluster_3
chr2:117280070-117280471	cluster_3
chr5:37020682-37021083	cluster_3
chr12:3452361-3452762	cluster_3
chr11:71581775-71582176	cluster_3
chr1:178641099-178641500	cluster_3
chr8:74346645-74347046	cluster_3
chr4:106518839-106519240	cluster_3
chr7:46735875-46736276	cluster_3
chr1:143464897-143465298	cluster_3
chr17:9595595-9595996	cluster_3
chr5:32445387-32445788	cluster_3
chr5:16418151-16418552	cluster_3
chr18:84288388-84288789	cluster_3
chr3:80769834-80770235	cluster_3
chr11:83672522-83672923	cluster_3
chr8:104144824-104145225	cluster_3
chr13:105043857-105044258	cluster_3
chr8:72008196-72008597	cluster_3
chr3:121272465-121272866	cluster_3
chr1:70999998-71000399	cluster_3
chr3:92574014-92574415	cluster_3
chr2:6180238-6180639	cluster_3
chr8:71533688-71534089	cluster_3
chr2:23985044-23985445	cluster_3
chr15:4456663-4457064	cluster_3
chr6:127565935-127566336	cluster_3
chr4:81193895-81194296	cluster_3
chr8:49759478-49759879	cluster_3
chr5:62136381-62136782	cluster_3
chr1:119317179-119317580	cluster_3
chr10:60876845-60877246	cluster_3
chr13:4348426-4348827	cluster_3
chr18:73375475-73375876	cluster_3
chr6:89499182-89499583	cluster_3
chr10:122295882-122296283	cluster_3
chr3:137581421-137581822	cluster_3
chr2:107905027-107905428	cluster_3
chr11:109629673-109630074	cluster_3
chr17:47574763-47575164	cluster_3
chr7:121595509-121595910	cluster_3
chr2:31674199-31674600	cluster_3
chr10:84121882-84122283	cluster_3
chr9:25429737-25430138	cluster_3
chr4:98520484-98520885	cluster_3
chr11:66073001-66073402	cluster_3
chr2:77513107-77513508	cluster_3
chr2:173689844-173690245	cluster_3
chr7:80547820-80548221	cluster_3
chr17:43443231-43443632	cluster_3
chr3:71491254-71491655	cluster_3
chr8:106865764-106866165	cluster_3
chr12:78447702-78448103	cluster_3
chr18:82358915-82359316	cluster_3
chr4:83676502-83676903	cluster_3
chr19:11191811-11192212	cluster_3
chr6:15318336-15318737	cluster_3
chr10:26114445-26114846	cluster_3
chr12:16354650-16355051	cluster_3
chr1:4089699-4090100	cluster_3
chr2:5577772-5578173	cluster_3
chr12:36065868-36066269	cluster_3
chr5:103273770-103274171	cluster_3
chr6:66574733-66575134	cluster_3
chr5:19112789-19113190	cluster_3
chr1:128694142-128694543	cluster_3
chr3:146203986-146204387	cluster_3
chr3:140853950-140854351	cluster_3
chr13:70176741-70177142	cluster_3
chr5:123609793-123610194	cluster_3
chr5:126293332-126293733	cluster_3
chr4:57046044-57046445	cluster_3
chr13:50926682-50927083	cluster_3
chr2:118404329-118404730	cluster_3
chr6:48405864-48406265	cluster_3
chr5:123851351-123851752	cluster_3
chr3:110025799-110026200	cluster_3
chr16:29642408-29642809	cluster_3
chr4:119175952-119176353	cluster_3
chr13:40364855-40365256	cluster_3
chr5:98319759-98320160	cluster_3
chr7:83056464-83056865	cluster_3
chr7:75952350-75952751	cluster_3
chr2:96714580-96714981	cluster_3
chr7:130923345-130923746	cluster_3
chr11:95902636-95903037	cluster_3
chr2:167516192-167516593	cluster_3
chr8:105820343-105820744	cluster_3
chr3:33383919-33384320	cluster_3
chr12:88468670-88469071	cluster_3
chr5:38118900-38119301	cluster_3
chr7:35030596-35030997	cluster_3
chr19:15880815-15881216	cluster_3
chr18:23528460-23528861	cluster_3
chr6:95217361-95217762	cluster_3
chr13:12446251-12446652	cluster_3
chr14:24919111-24919512	cluster_3
chr16:48562659-48563060	cluster_3
chr5:43111959-43112360	cluster_3
chr8:25904375-25904776	cluster_3
chr10:99234692-99235093	cluster_3
chr18:62267314-62267715	cluster_3
chr18:79609630-79610031	cluster_3
chr19:37896222-37896623	cluster_3
chr2:153332188-153332589	cluster_3
chr1:33379824-33380225	cluster_3
chr15:74430701-74431102	cluster_3
chr13:70475331-70475732	cluster_3
chr15:5280411-5280812	cluster_3
chr6:33104627-33105028	cluster_3
chr7:73237705-73238106	cluster_3
chr18:45743656-45744057	cluster_3
chr11:16603086-16603487	cluster_3
chr8:98057050-98057451	cluster_3
chr16:46592608-46593009	cluster_3
chr15:101779085-101779486	cluster_3
chr6:145880734-145881135	cluster_3
chr4:24758986-24759387	cluster_3
chr13:9948994-9949395	cluster_3
chr14:115620515-115620916	cluster_3
chr1:34709036-34709437	cluster_3
chr4:116666672-116667073	cluster_3
chr5:35908013-35908414	cluster_3
chr6:93140099-93140500	cluster_3
chr4:75529623-75530024	cluster_3
chr4:46788494-46788895	cluster_3
chr11:49429638-49430039	cluster_3
chr5:38006400-38006801	cluster_3
chr14:27598646-27599047	cluster_3
chr15:84913214-84913615	cluster_3
chr6:93197401-93197802	cluster_3
chr2:26324990-26325391	cluster_3
chr9:22064353-22064754	cluster_3
chr2:167510480-167510881	cluster_3
chr18:78085221-78085622	cluster_3
chr8:109455886-109456287	cluster_3
chr13:71027696-71028097	cluster_3
chr17:88963116-88963517	cluster_3
chr17:71142098-71142499	cluster_3
chr5:25862185-25862586	cluster_3
chr13:25186775-25187176	cluster_3
chr17:81419791-81420192	cluster_3
chr1:85779133-85779534	cluster_3
chr8:13358920-13359321	cluster_3
chr13:119626741-119627142	cluster_3
chr1:47659363-47659764	cluster_3
chr13:54202458-54202859	cluster_3
chr11:102690126-102690527	cluster_3
chr2:86356787-86357188	cluster_3
chr5:90974425-90974826	cluster_3
chr12:74936532-74936933	cluster_3
chr14:14593848-14594249	cluster_3
chr19:54127376-54127777	cluster_3
chr19:58925431-58925832	cluster_3
chr8:115219043-115219444	cluster_3
chr4:148471326-148471727	cluster_3
