# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.Forkhead.0021	FOXD4L5	ChIP-seq	N
GM.5.0.Forkhead.0021	FOXD4L6	ChIP-seq	N
GM.5.0.Forkhead.0021	KIAA0415	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxa1	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxf2	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxk2	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxa3	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxf1a	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxe3	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxi1	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxi2	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxl2	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxd4	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxd2	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxi3	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxb2	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxd3	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxe1	ChIP-seq	N
GM.5.0.Forkhead.0021	Foxs1	ChIP-seq	N
GM.5.0.Forkhead.0021	FOXD4	B1H	N
GM.5.0.Forkhead.0021	FOXE1	B1H	N
GM.5.0.Forkhead.0021	FOXS1	B1H	N
GM.5.0.Forkhead.0021	FOXD4L1	B1H	N
GM.5.0.Forkhead.0021	FOXE3	B1H	N
GM.5.0.Forkhead.0021	FOXD4L3	B1H	N
GM.5.0.Forkhead.0021	FOXD4L5	B1H	N
GM.5.0.Forkhead.0021	FOXD4L6	B1H	N
GM.5.0.Forkhead.0021	Foxf2	B1H	N
GM.5.0.Forkhead.0021	Foxq1	B1H	N
GM.5.0.Forkhead.0021	Foxf1a	B1H	N
GM.5.0.Forkhead.0021	Foxe3	B1H	N
GM.5.0.Forkhead.0021	Foxl2	B1H	N
GM.5.0.Forkhead.0021	Foxd4	B1H	N
GM.5.0.Forkhead.0021	Foxd2	B1H	N
GM.5.0.Forkhead.0021	Foxd3	B1H	N
GM.5.0.Forkhead.0021	Foxe1	B1H	N
GM.5.0.Forkhead.0021	Foxs1	B1H	N
GM.5.0.Forkhead.0021	FOXK2	B1H	N
GM.5.0.Forkhead.0021	FOXI2	B1H	N
GM.5.0.Forkhead.0021	FOXB2	B1H	N
GM.5.0.Forkhead.0021	KIAA0415	B1H	N
GM.5.0.Forkhead.0021	Foxa1	B1H	N
GM.5.0.Forkhead.0021	Foxk2	B1H	N
GM.5.0.Forkhead.0021	Foxa3	B1H	N
GM.5.0.Forkhead.0021	Foxi1	B1H	N
GM.5.0.Forkhead.0021	Foxi2	B1H	N
GM.5.0.Forkhead.0021	Foxi3	B1H	N
GM.5.0.Forkhead.0021	Foxb2	B1H	N
GM.5.0.Forkhead.0021	FOXF2	SELEX	N
GM.5.0.Forkhead.0021	FOXP1	ChIP-seq	N
GM.5.0.Forkhead.0021	FOXK1	ChIP-seq	N
GM.5.0.Forkhead.0021	FOXK2	ChIP-seq	N
GM.5.0.Forkhead.0021	FoxL2	ChIP-seq	N
GM.5.0.Ets.0018	ELF2	TRANSFAC	N
GM.5.0.Ets.0018	Elf2	ChIP-seq	N
GM.5.0.Ets.0018	ELF2	ChIP-seq	N
GM.5.0.Ets.0018	Elf1	ChIP-seq	N
GM.5.0.DP_E2F.0001	Zfp161	PBM	N
GM.5.0.DP_E2F.0001	Zbtb14	PBM	N
GM.5.0.Nuclear_receptor.0017	ESR1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0017	ESR1	SELEX	N
GM.5.0.Nuclear_receptor.0017	Esr2	SELEX	N
GM.5.0.Nuclear_receptor.0017	ESR1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0017	RARG	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	Rarg	ChIP-seq	N
GM.5.0.C2H2_ZF.0210	EP300	Unknown	N
GM.5.0.C2H2_ZF.0210	EP300	TRANSFAC	N
GM.5.0.C2H2_ZF.0210	EP300	Transfac	N
GM.5.0.Homeodomain.0153	NKX2-3	JASPAR	N
GM.5.0.Homeodomain.0153	NKX2-4	JASPAR	N
GM.5.0.Homeodomain.0153	NKX2-6	JASPAR	N
GM.5.0.Homeodomain.0153	NKX2-3	Transfac	N
GM.5.0.Homeodomain.0153	NKX2-4	Transfac	N
GM.5.0.Homeodomain.0153	NKX2-6	Transfac	N
GM.5.0.Homeodomain.0153	NKX2-5	Transfac	N
GM.5.0.Homeodomain.0153	NKX2-3	B1H	N
GM.5.0.Homeodomain.0153	NKX2-6	B1H	N
GM.5.0.Homeodomain.0153	NKX2-4	B1H	N
GM.5.0.Homeodomain.0153	NKX2-5	TRANSFAC	N
GM.5.0.Sox.0010	HMG20B	PBM	N
GM.5.0.Sox.0010	Hmg20b	PBM	Y
GM.5.0.Sox.0010	ZNF333	ChIP-seq	Y
GM.5.0.Sox.0010	ZNF333	Unknown	N
GM.5.0.Myb_SANT.0009	Ahr	JASPAR	N
GM.5.0.Myb_SANT.0009	arnt	JASPAR	N
GM.5.0.Myb_SANT.0009	AHR	TRANSFAC	N
GM.5.0.Myb_SANT.0009	AHR	ChIP-seq	N
GM.5.0.Myb_SANT.0009	Ahr	ChIP-seq	N
GM.5.0.Myb_SANT.0009	AHRR	ChIP-seq	N
GM.5.0.Myb_SANT.0009	Ahr	ChIP-seq	N
GM.5.0.Myb_SANT.0009	Ahrr	ChIP-seq	N
GM.5.0.Myb_SANT.0009	Ahr	SELEX	N
GM.5.0.Myb_SANT.0009	Arnt	SELEX	N
GM.5.0.Nuclear_receptor.0017	ATF2	TRANSFAC	N
GM.5.0.Nuclear_receptor.0017	CREB1	TRANSFAC	N
GM.5.0.Nuclear_receptor.0017	Crem	PBM	N
GM.5.0.Nuclear_receptor.0017	CREB1	Transfac	N
GM.5.0.Nuclear_receptor.0017	ATF2	Transfac	N
GM.5.0.Nuclear_receptor.0017	CREB5	Transfac	N
GM.5.0.Mixed.0035	Crx	PBM	N
GM.5.0.Mixed.0035	DMBX1	Unknown	N
GM.5.0.Mixed.0035	Dmbx1	PBM	N
GM.5.0.Mixed.0035	Dobox5	PBM	N
GM.5.0.Mixed.0035	Gsc	PBM	N
GM.5.0.Mixed.0035	AC189028.1	PBM	N
GM.5.0.Mixed.0035	Gm5889	PBM	N
GM.5.0.Mixed.0035	NP_663755.2	PBM	N
GM.5.0.Mixed.0035	Q8VHG7_MOUSE	PBM	N
GM.5.0.Mixed.0035	Gsc2	PBM	N
GM.5.0.Mixed.0035	Gsc2	JASPAR	N
GM.5.0.Mixed.0035	Gsc2	B1H	N
GM.5.0.Mixed.0035	Dmbx1	PBM	N
GM.5.0.Mixed.0035	Obox5	PBM	N
GM.5.0.Mixed.0035	Obox6	PBM	N
GM.5.0.Mixed.0035	Otx1	PBM	N
GM.5.0.Mixed.0035	Otx2	PBM	N
GM.5.0.Mixed.0035	Pitx2	PBM	N
GM.5.0.C2H2_ZF.0017	EBF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0017	EBF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0017	EBF1	JASPAR	N
GM.5.0.Unknown.0168	FOXA1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxa2	ChIP-seq	N
GM.5.0.Unknown.0168	EP300	ChIP-seq	N
GM.5.0.Unknown.0168	FOXA1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXA2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXA1	Unknown	N
GM.5.0.Unknown.0168	Foxa1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXA2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXA3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxa3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXA1	JASPAR	N
GM.5.0.Unknown.0168	Foxa2	JASPAR	N
GM.5.0.Unknown.0168	FOXM1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxm1	ChIP-seq	N
GM.5.0.Unknown.0168	GATA3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXK2	PBM	N
GM.5.0.Unknown.0168	FOXD4	PBM	N
GM.5.0.Unknown.0168	FOXE1	PBM	N
GM.5.0.Unknown.0168	FOXS1	PBM	N
GM.5.0.Unknown.0168	FOXD4L1	PBM	N
GM.5.0.Unknown.0168	FOXI2	PBM	N
GM.5.0.Unknown.0168	FOXE3	PBM	N
GM.5.0.Unknown.0168	FOXD4L3	PBM	N
GM.5.0.Unknown.0168	FOXB2	PBM	N
GM.5.0.Unknown.0168	FOXD4L5	PBM	N
GM.5.0.Unknown.0168	FOXD4L6	PBM	N
GM.5.0.Unknown.0168	KIAA0415	PBM	N
GM.5.0.Unknown.0168	Foxa1	PBM	N
GM.5.0.Unknown.0168	Foxf2	PBM	N
GM.5.0.Unknown.0168	Foxq1	PBM	N
GM.5.0.Unknown.0168	Foxk2	PBM	N
GM.5.0.Unknown.0168	Foxa3	PBM	N
GM.5.0.Unknown.0168	Foxf1a	PBM	N
GM.5.0.Unknown.0168	Foxe3	PBM	N
GM.5.0.Unknown.0168	Foxi1	PBM	N
GM.5.0.Unknown.0168	Foxi2	PBM	N
GM.5.0.Unknown.0168	Foxl2	PBM	N
GM.5.0.Unknown.0168	Foxd4	PBM	N
GM.5.0.Unknown.0168	Foxd2	PBM	N
GM.5.0.Unknown.0168	Foxi3	PBM	N
GM.5.0.Unknown.0168	Foxb2	PBM	N
GM.5.0.Unknown.0168	Foxb1	PBM	N
GM.5.0.Unknown.0168	Foxd3	PBM	N
GM.5.0.Unknown.0168	Foxe1	PBM	N
GM.5.0.Unknown.0168	Foxs1	PBM	N
GM.5.0.Unknown.0168	FOXK2	JASPAR	N
GM.5.0.Unknown.0168	FOXD4	JASPAR	N
GM.5.0.Unknown.0168	FOXE1	JASPAR	N
GM.5.0.Unknown.0168	FOXS1	JASPAR	N
GM.5.0.Unknown.0168	FOXD4L1	JASPAR	N
GM.5.0.Unknown.0168	FOXI2	JASPAR	N
GM.5.0.Unknown.0168	FOXE3	JASPAR	N
GM.5.0.Unknown.0168	FOXD4L3	JASPAR	N
GM.5.0.Unknown.0168	FOXB2	JASPAR	N
GM.5.0.Unknown.0168	FOXD4L5	JASPAR	N
GM.5.0.Unknown.0168	FOXD4L6	JASPAR	N
GM.5.0.Unknown.0168	KIAA0415	JASPAR	N
GM.5.0.Unknown.0168	Foxa1	JASPAR	N
GM.5.0.Unknown.0168	Foxf2	JASPAR	N
GM.5.0.Unknown.0168	Foxq1	JASPAR	N
GM.5.0.Unknown.0168	Foxk2	JASPAR	N
GM.5.0.Unknown.0168	Foxa3	JASPAR	N
GM.5.0.Unknown.0168	Foxf1a	JASPAR	N
GM.5.0.Unknown.0168	Foxe3	JASPAR	N
GM.5.0.Unknown.0168	Foxi1	JASPAR	N
GM.5.0.Unknown.0168	Foxi2	JASPAR	N
GM.5.0.Unknown.0168	Foxl2	JASPAR	N
GM.5.0.Unknown.0168	Foxd4	JASPAR	N
GM.5.0.Unknown.0168	Foxd2	JASPAR	N
GM.5.0.Unknown.0168	Foxi3	JASPAR	N
GM.5.0.Unknown.0168	Foxb2	JASPAR	N
GM.5.0.Unknown.0168	Foxd3	JASPAR	N
GM.5.0.Unknown.0168	Foxe1	JASPAR	N
GM.5.0.Unknown.0168	Foxs1	JASPAR	N
GM.5.0.Unknown.0168	FOXK2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4	ChIP-seq	N
GM.5.0.Unknown.0168	FOXE1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXS1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXI2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXE3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L3	ChIP-seq	N
GM.5.0.Unknown.0168	FOXB2	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L5	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4L6	ChIP-seq	N
GM.5.0.Unknown.0168	KIAA0415	ChIP-seq	N
GM.5.0.Unknown.0168	Foxa1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxf2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxq1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxk2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxa3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxf1a	ChIP-seq	N
GM.5.0.Unknown.0168	Foxe3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxi1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxi2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxl2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxd4	ChIP-seq	N
GM.5.0.Unknown.0168	Foxd2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxi3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxb2	ChIP-seq	N
GM.5.0.Unknown.0168	Foxd3	ChIP-seq	N
GM.5.0.Unknown.0168	Foxe1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxs1	ChIP-seq	N
GM.5.0.Unknown.0168	RXRA	ChIP-seq	N
GM.5.0.Unknown.0168	TCF12	ChIP-seq	N
GM.5.0.Unknown.0168	TCF7L2	ChIP-seq	N
GM.5.0.Unknown.0079	GLIS1	Unknown	N
GM.5.0.Unknown.0079	GLIS1	HT-SELEX	N
GM.5.0.Unknown.0079	GLIS2	HT-SELEX	N
GM.5.0.Unknown.0079	GLIS3	Unknown	N
GM.5.0.Unknown.0079	GLIS3	HT-SELEX	N
GM.5.0.Unknown.0079	GLIS1	SELEX	N
GM.5.0.Unknown.0079	Glis1	SELEX	N
GM.5.0.Unknown.0079	GLIS2	SELEX	N
GM.5.0.Unknown.0079	GLIS3	SELEX	N
GM.5.0.Unknown.0079	Glis3	SELEX	N
GM.5.0.Unknown.0079	GLIS1	HT-SELEX	N
GM.5.0.Unknown.0079	GLIS2	HT-SELEX	N
GM.5.0.Unknown.0079	GLIS3	HT-SELEX	N
GM.5.0.Nuclear_receptor.0015	NR3C1	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0015	Nr3c2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0015	Pgr	ChIP-seq	N
GM.5.0.Nuclear_receptor.0015	NR3C1	ChIP-seq	N
GM.5.0.GCM.0002	Max	ChIP-seq	N
GM.5.0.GCM.0002	Arnt	JASPAR	N
GM.5.0.GCM.0002	Clock	ChIP-seq	N
GM.5.0.GCM.0002	Bmal1	ChIP-seq	N
GM.5.0.GCM.0002	cMyc	ChIP-seq	N
GM.5.0.GCM.0002	BHLHE40	ChIP-seq	N
GM.5.0.GCM.0002	HES2	PBM	N
GM.5.0.GCM.0002	HES4	PBM	N
GM.5.0.GCM.0002	Hes1	PBM	N
GM.5.0.GCM.0002	Hes7	PBM	N
GM.5.0.GCM.0002	NPAS2	PBM	N
GM.5.0.GCM.0002	Clock	PBM	N
GM.5.0.GCM.0002	Hes5	PBM	N
GM.5.0.GCM.0002	MYCL1	Transfac	N
GM.5.0.GCM.0002	MYCN	Transfac	N
GM.5.0.GCM.0002	Mycl1	Transfac	N
GM.5.0.GCM.0002	Mycs	Transfac	N
GM.5.0.GCM.0002	MAX	ChIP-seq	N
GM.5.0.GCM.0002	MYC	ChIP-seq	N
GM.5.0.GCM.0002	MAX	SELEX	N
GM.5.0.GCM.0002	MYCL1	ChIP-seq	N
GM.5.0.GCM.0002	MYCN	ChIP-seq	N
GM.5.0.GCM.0002	Mycl1	ChIP-seq	N
GM.5.0.GCM.0002	Mycs	ChIP-seq	N
GM.5.0.GCM.0002	Arnt	SELEX	N
GM.5.0.GCM.0002	MAX	HT-SELEX	N
GM.5.0.GCM.0002	MYCN	TRANSFAC	N
GM.5.0.GCM.0002	Mycn	ChIP-seq	N
GM.5.0.GCM.0002	MAX	HT-SELEX	N
GM.5.0.GCM.0002	NPAS	ChIP-seq	N
GM.5.0.GCM.0002	NPAS2	PBM	N
GM.5.0.GCM.0002	Npas2	PBM	N
GM.5.0.GCM.0002	MXI1	ChIP-seq	N
GM.5.0.GCM.0002	Mxi1	ChIP-seq	N
GM.5.0.GCM.0002	MXI1	ChIP-seq	N
GM.5.0.Homeodomain.0041	GATA6	ChIP-seq	N
GM.5.0.Homeodomain.0041	GATA1	TRANSFAC	N
GM.5.0.Homeodomain.0041	HMGN3	ChIP-seq	N
GM.5.0.Homeodomain.0041	GATA1	Transfac	N
GM.5.0.Homeodomain.0041	Gata2	Transfac	N
GM.5.0.Homeodomain.0041	GATA2	Transfac	N
GM.5.0.Homeodomain.0041	Gata2	B1H	N
GM.5.0.Homeodomain.0041	GATA2	ChIP-seq	N
GM.5.0.bZIP.0097	AP1	TRANSFAC	N
GM.5.0.bZIP.0097	BCL11A	ChIP-seq	N
GM.5.0.bZIP.0097	ATF3	ChIP-seq	N
GM.5.0.bZIP.0097	BATF	ChIP-seq	N
GM.5.0.bZIP.0097	ETS1	ChIP-seq	N
GM.5.0.bZIP.0097	GATA2	ChIP-seq	N
GM.5.0.bZIP.0097	FOSL2	JASPAR	N
GM.5.0.bZIP.0097	JUN	ChIP-seq	N
GM.5.0.bZIP.0097	FOS	ChIP-seq	N
GM.5.0.bZIP.0097	Fosb	ChIP-seq	N
GM.5.0.bZIP.0097	Fos	ChIP-seq	N
GM.5.0.bZIP.0097	FOSL2	ChIP-seq	N
GM.5.0.bZIP.0097	MAX	ChIP-seq	N
GM.5.0.bZIP.0097	Fosl2	ChIP-seq	N
GM.5.0.bZIP.0097	Fra1	ChIP-seq	N
GM.5.0.bZIP.0097	IRF1	ChIP-seq	N
GM.5.0.bZIP.0097	PRDM1	ChIP-seq	N
GM.5.0.bZIP.0097	STAT3	ChIP-seq	N
GM.5.0.bZIP.0097	TAL1	ChIP-seq	N
GM.5.0.bZIP.0097	TFAP2A	ChIP-seq	N
GM.5.0.bZIP.0097	JUN	ChIP-seq	N
GM.5.0.bZIP.0097	JUNB	ChIP-seq	N
GM.5.0.bZIP.0097	JUND	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	PAX6	SELEX	N
GM.5.0.Nuclear_receptor.0017	Pax6	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	PAX6	HT-SELEX	N
GM.5.0.Nuclear_receptor.0017	PAX6	ChIP-seq	N
GM.5.0.Homeodomain.0133	SP1	ChIP-seq	N
GM.5.0.Homeodomain.0133	SP2	ChIP-seq	N
GM.5.0.Homeodomain.0133	THAP1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	CREB1	TRANSFAC	N
GM.5.0.Nuclear_receptor.0017	E4F1	Unknown	N
GM.5.0.Nuclear_receptor.0017	Atf1	PBM	N
GM.5.0.Nuclear_receptor.0017	CREB1	Transfac	N
GM.5.0.Nuclear_receptor.0017	E4F1	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	Mef2a	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	Mef2c	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	Mef2d	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	AC002126.6	JASPAR	N
GM.5.0.C2HC_ZF.0001	MEF2A	JASPAR	N
GM.5.0.C2HC_ZF.0001	Mef2d	JASPAR	N
GM.5.0.C2HC_ZF.0001	Mef2c	JASPAR	N
GM.5.0.C2HC_ZF.0001	Mef2a	JASPAR	N
GM.5.0.C2HC_ZF.0001	MEF2C	JASPAR	N
GM.5.0.C2HC_ZF.0001	AC002126.6	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	MEF2A	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	Mef2d	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	Mef2c	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	Mef2a	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	MEF2C	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	MEF2A	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	MEF2C	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	MEF2B	ChIP-seq	N
GM.5.0.C2HC_ZF.0001	MEF2C	Unknown	N
GM.5.0.C2HC_ZF.0001	MEF2D	ChIP-seq	N
GM.5.0.C2H2_ZF.0191	CACD	TRANSFAC	N
GM.5.0.C2H2_ZF.0191	ZNF148	Unknown	N
GM.5.0.C2H2_ZF.0108	TAF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0108	YY1	TRANSFAC	N
GM.5.0.Homeodomain.0084	OSR2	B1H	N
GM.5.0.Forkhead.0021	FOXJ3	HT-SELEX	N
GM.5.0.Forkhead.0021	Foxk1	HT-SELEX	N
GM.5.0.Forkhead.0021	FOXN3	SELEX	N
GM.5.0.Forkhead.0021	FOXK2	SELEX	N
GM.5.0.Forkhead.0021	FOXD4	SELEX	N
GM.5.0.Forkhead.0021	FOXE1	SELEX	N
GM.5.0.Forkhead.0021	FOXS1	SELEX	N
GM.5.0.Forkhead.0021	FOXD4L1	SELEX	N
GM.5.0.Forkhead.0021	FOXI2	SELEX	N
GM.5.0.Forkhead.0021	FOXE3	SELEX	N
GM.5.0.Forkhead.0021	FOXD4L3	SELEX	N
GM.5.0.Forkhead.0021	FOXJ3	SELEX	N
GM.5.0.Forkhead.0021	FOXB2	SELEX	N
GM.5.0.Forkhead.0021	FOXD4L5	SELEX	N
GM.5.0.Forkhead.0021	FOXD4L6	SELEX	N
GM.5.0.Forkhead.0021	KIAA0415	SELEX	N
GM.5.0.Forkhead.0021	Foxn2	SELEX	N
GM.5.0.Forkhead.0021	Foxa1	SELEX	N
GM.5.0.Forkhead.0021	Foxf2	SELEX	N
GM.5.0.Forkhead.0021	Foxk2	SELEX	N
GM.5.0.Forkhead.0021	Foxa3	SELEX	N
GM.5.0.Forkhead.0021	Foxf1a	SELEX	N
GM.5.0.Forkhead.0021	Foxe3	SELEX	N
GM.5.0.Forkhead.0021	Foxi1	SELEX	N
GM.5.0.Forkhead.0021	Foxi2	SELEX	N
GM.5.0.Forkhead.0021	Foxl2	SELEX	N
GM.5.0.Forkhead.0021	Foxd4	SELEX	N
GM.5.0.Forkhead.0021	Foxd2	SELEX	N
GM.5.0.Forkhead.0021	Foxi3	SELEX	N
GM.5.0.Forkhead.0021	Foxb2	SELEX	N
GM.5.0.Forkhead.0021	Foxd3	SELEX	N
GM.5.0.Forkhead.0021	Foxe1	SELEX	N
GM.5.0.Forkhead.0021	Foxs1	SELEX	N
GM.5.0.Forkhead.0021	ENSMUSG00000090020	SELEX	N
GM.5.0.Forkhead.0021	Foxk1	SELEX	N
GM.5.0.bZIP.0072	Tbx20	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	HNF4A	TRANSFAC	N
GM.5.0.Nuclear_receptor.0073	NR1I2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	Nr1i2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	RARB	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	RARG	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	NR1I2	Unknown	N
GM.5.0.Nuclear_receptor.0073	RARG	Unknown	N
GM.5.0.Nuclear_receptor.0073	RXRA	TRANSFAC	N
GM.5.0.C2H2_ZF.0028	SP2	ChIP-seq	N
GM.5.0.C2H2_ZF.0028	ZBTB7A	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	VDR	SELEX	Y
GM.5.0.Nuclear_receptor.0017	Vdr	SELEX	Y
GM.5.0.Nuclear_receptor.0017	VDR	ChIP-seq	Y
GM.5.0.Nuclear_receptor.0017	RXRA	SELEX	Y
GM.5.0.Nuclear_receptor.0017	VDR	Unknown	N
GM.5.0.Nuclear_receptor.0017	VDR	JASPAR	Y
GM.5.0.Nuclear_receptor.0017	VDR	HT-SELEX	N
GM.5.0.Nuclear_receptor.0017	Vdr	HT-SELEX	N
GM.5.0.Nuclear_receptor.0017	Vdr	ChIP-seq	Y
GM.5.0.Homeodomain_POU.0001	DMRT3	TRANSFAC	N
GM.5.0.Homeodomain_POU.0001	DMRT3	PBM	N
GM.5.0.Homeodomain_POU.0001	Dmrt3	PBM	N
GM.5.0.Homeodomain_POU.0001	DMRT1	PBM	N
GM.5.0.Homeodomain_POU.0001	Dmrt1	PBM	N
GM.5.0.Homeodomain_POU.0001	DMRTA2	PBM	N
GM.5.0.Homeodomain_POU.0001	Dmrta1	PBM	N
GM.5.0.Homeodomain_POU.0001	Dmrt2	PBM	N
GM.5.0.Nuclear_receptor.0073	Nr5a1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	NR4A1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	Nr4a1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	Nr4a3	ChIP-seq	N
GM.5.0.C2H2_ZF.0267	TCF21	SELEX	N
GM.5.0.C2H2_ZF.0267	TCF15	SELEX	N
GM.5.0.C2H2_ZF.0267	TCF23	SELEX	N
GM.5.0.C2H2_ZF.0267	MSC	SELEX	N
GM.5.0.C2H2_ZF.0267	Tcf15	SELEX	N
GM.5.0.C2H2_ZF.0267	ENSG00000187728	SELEX	N
GM.5.0.C2H2_ZF.0267	Tcf21	SELEX	N
GM.5.0.C2H2_ZF.0267	MSC	HT-SELEX	N
GM.5.0.C2H2_ZF.0267	Tcf21	HT-SELEX	N
GM.5.0.C2H2_ZF.0267	MSC	HT-SELEX	N
GM.5.0.C2H2_ZF.0267	TCF21	Unknown	N
GM.5.0.C2H2_ZF.0267	Tcf21	HT-SELEX	N
GM.5.0.Nuclear_receptor.0073	Nr2f1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	NR2F2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	Nr2f2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	RXRA	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	AL844527.7	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	AL662824.5	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	CR759733.4	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	CR354565.3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	CR936877.3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	NR2F1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	PPARG	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	Pparg	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	Ppard	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	Ppara	ChIP-seq	N
GM.5.0.Nuclear_receptor.0073	RXRA	ChIP-seq	N
GM.5.0.Unknown.0026	HBP1	Unknown	N
GM.5.0.Unknown.0026	Hbp1	PBM	N
GM.5.0.Unknown.0026	Hbp1	PBM	N
GM.5.0.Unknown.0125	Stat6	ChIP-seq	N
GM.5.0.Unknown.0125	Stat6	JASPAR	N
GM.5.0.Unknown.0125	STAT6	ChIP-seq	N
GM.5.0.Unknown.0125	STAT6	Unknown	N
GM.5.0.Unknown.0168	FOXQ1	Unknown	N
GM.5.0.Unknown.0168	FOXQ1	TRANSFAC	N
GM.5.0.Unknown.0168	Foxq1	JASPAR	N
GM.5.0.Unknown.0168	FOXQ1	ChIP-seq	N
GM.5.0.Unknown.0168	Foxq1	ChIP-seq	N
GM.5.0.Unknown.0168	FOXD4	JASPAR	N
GM.5.0.Unknown.0168	FOXE1	JASPAR	N
GM.5.0.Unknown.0168	FOXS1	JASPAR	N
