Motif	# matches	% matches input	# matches background	%matches background	P-value	log10 P-value	ROC AUC	PR AUC	Enr. at 1% FPR	Recall at 10% FDR
GM.5.0.Forkhead.0043	24050	22.284	706	7.060	0.00e+00	inf	0.522	0.927	3.16	1.0000
GM.5.0.Mixed.0078	1828	1.694	100	1.000	1.50e-08	7.823	0.507	0.919	1.69	1.0000
GM.5.0.Nuclear_receptor.0106	680	0.630	100	1.000	1.00e+00	0.000	0.438	0.899	0.63	1.0000
GM.5.0.bZIP.0076	1347	1.248	100	1.000	1.55e-02	1.809	0.537	0.923	1.25	1.0000
GM.5.0.GATA.0019	1748	1.620	100	1.000	2.58e-07	6.588	0.561	0.929	1.62	1.0000
GM.5.0.Unknown.0100	1768	1.638	100	1.000	1.29e-07	6.889	0.525	0.922	1.64	1.0000
GM.5.0.Myb_SANT.0014	1638	1.518	100	1.000	9.38e-06	5.028	0.562	0.929	1.52	1.0000
GM.5.0.GATA.0020	2077	1.924	100	1.000	7.25e-13	12.140	0.578	0.933	1.92	1.0000
GM.5.0.bHLH.0092	2155	1.997	123	1.230	9.62e-09	8.017	0.584	0.934	1.62	1.0000
GM.5.0.SMAD.0018	1068	0.990	102	1.020	6.40e-01	0.194	0.544	0.922	0.97	1.0000
GM.5.0.C2H2_ZF.0205	2363	2.189	112	1.120	6.22e-15	14.206	0.549	0.929	1.95	1.0000
GM.5.0.Unknown.0101	3528	3.269	100	1.000	3.76e-47	46.425	0.569	0.933	3.27	1.0000
GM.5.0.THAP_finger.0005	2028	1.879	100	1.000	5.77e-12	11.238	0.551	0.928	1.88	1.0000
GM.5.0.Nuclear_receptor.0107	2395	2.219	100	1.000	3.09e-19	18.511	0.527	0.925	2.22	1.0000
GM.5.0.Nuclear_receptor.0108	4143	3.839	100	1.000	1.48e-64	63.830	0.593	0.940	3.84	1.0000
GM.5.0.GATA.0021	1365	1.265	100	1.000	1.08e-02	1.965	0.540	0.923	1.26	1.0000
GM.5.0.C2H2_ZF.0206	881	0.816	100	1.000	9.74e-01	0.011	0.498	0.914	0.82	1.0000
GM.5.0.Homeodomain.0159	703	0.651	136	1.360	1.00e+00	-0.000	0.473	0.907	0.48	1.0000
GM.5.0.C2H2_ZF.0207	2014	1.866	100	1.000	1.03e-11	10.985	0.523	0.923	1.87	1.0000
GM.5.0.Mixed.0079	2315	2.145	100	1.000	1.48e-17	16.829	0.536	0.926	2.14	1.0000
GM.5.0.bZIP.0077	1417	1.313	100	1.000	3.56e-03	2.449	0.498	0.917	1.31	1.0000
GM.5.0.Unknown.0102	1232	1.142	100	1.000	1.08e-01	0.968	0.519	0.919	1.14	1.0000
GM.5.0.Unknown.0103	1232	1.142	100	1.000	1.08e-01	0.968	0.547	0.925	1.14	1.0000
GM.5.0.C2H2_ZF.0208	1259	1.167	100	1.000	7.22e-02	1.141	0.548	0.925	1.17	1.0000
GM.5.0.Unknown.0104	2468	2.287	100	1.000	8.19e-21	20.087	0.559	0.931	2.29	1.0000
GM.5.0.Paired_box.0015	1335	1.237	100	1.000	1.95e-02	1.709	0.510	0.918	1.24	1.0000
GM.5.0.bHLH.0093	1499	1.389	100	1.000	4.88e-04	3.312	0.485	0.914	1.39	1.0000
GM.5.0.Ets.0035	709	0.657	101	1.010	1.00e+00	0.000	0.471	0.906	0.65	1.0000
GM.5.0.STAT.0019	853	0.790	100	1.000	9.87e-01	0.006	0.486	0.912	0.79	1.0000
GM.5.0.bHLH.0094	979	0.907	102	1.020	8.82e-01	0.055	0.518	0.918	0.89	1.0000
GM.5.0.DM.0006	1470	1.362	100	1.000	1.02e-03	2.993	0.542	0.925	1.36	1.0000
GM.5.0.Unknown.0105	1188	1.101	100	1.000	1.91e-01	0.719	0.518	0.920	1.10	1.0000
GM.5.0.Homeodomain.0160	1053	0.976	101	1.010	6.55e-01	0.184	0.519	0.920	0.97	1.0000
GM.5.0.Unknown.0106	1284	1.190	101	1.010	5.85e-02	1.232	0.525	0.921	1.18	1.0000
GM.5.0.Unknown.0107	3709	3.437	100	1.000	3.82e-52	51.418	0.556	0.928	3.44	1.0000
GM.5.0.Nuclear_receptor.0109	1375	1.274	100	1.000	8.83e-03	2.054	0.500	0.917	1.27	1.0000
GM.5.0.Paired_box.0016	1423	1.318	100	1.000	3.10e-03	2.508	0.514	0.919	1.32	1.0000
GM.5.0.C2H2_ZF.0209	1027	0.952	100	1.000	7.06e-01	0.151	0.498	0.913	0.95	1.0000
GM.5.0.Nuclear_receptor.0110	675	0.625	100	1.000	1.00e+00	0.000	0.473	0.908	0.63	1.0000
GM.5.0.MADS_box.0017	965	0.894	116	1.160	9.96e-01	0.002	0.484	0.912	0.77	1.0000
GM.5.0.Unknown.0108	2004	1.857	101	1.010	2.82e-11	10.550	0.546	0.926	1.84	1.0000
GM.5.0.Unknown.0109	1106	1.025	100	1.000	4.33e-01	0.364	0.527	0.921	1.02	1.0000
GM.5.0.Unknown.0110	3115	2.886	100	1.000	3.12e-36	35.506	0.615	0.941	2.89	1.0000
GM.5.0.bHLH.0095	1853	1.717	103	1.030	2.71e-08	7.567	0.530	0.924	1.67	1.0000
GM.5.0.Forkhead.0044	1971	1.826	100	1.000	6.02e-11	10.221	0.547	0.928	1.83	1.0000
GM.5.0.bZIP.0078	2007	1.860	141	1.410	5.13e-04	3.290	0.518	0.921	1.32	1.0000
GM.5.0.CUT_Homeodomain.0010	1575	1.459	100	1.000	6.13e-05	4.212	0.527	0.923	1.46	1.0000
GM.5.0.bHLH.0096	1395	1.293	100	1.000	5.78e-03	2.238	0.502	0.917	1.29	1.0000
GM.5.0.Sox.0032	1290	1.195	100	1.000	4.38e-02	1.359	0.506	0.917	1.20	1.0000
GM.5.0.C2H2_ZF.0210	10479	9.709	809	8.090	4.12e-08	7.385	0.553	0.929	1.20	1.0000
GM.5.0.ARID_BRIGHT.0003	1284	1.190	134	1.340	9.13e-01	0.040	0.554	0.926	0.89	1.0000
GM.5.0.Nuclear_receptor.0111	762	0.706	100	1.000	9.99e-01	0.000	0.460	0.906	0.71	1.0000
GM.5.0.Nuclear_receptor.0112	947	0.877	100	1.000	9.02e-01	0.045	0.472	0.909	0.88	1.0000
GM.5.0.C2H2_ZF.0211	3535	3.275	100	1.000	2.42e-47	46.616	0.641	0.946	3.28	1.0000
GM.5.0.Mixed.0080	19190	17.781	575	5.750	6.87e-261	260.163	0.466	0.918	3.09	1.0000
GM.5.0.bZIP.0079	1023	0.948	107	1.070	8.94e-01	0.049	0.499	0.914	0.89	1.0000
GM.5.0.Unknown.0111	3480	3.224	100	1.000	7.58e-46	45.121	0.613	0.942	3.22	1.0000
GM.5.0.Unknown.0112	3879	3.594	100	1.000	6.16e-57	56.211	0.582	0.937	3.59	1.0000
GM.5.0.Homeodomain.0161	1207	1.118	101	1.010	1.74e-01	0.759	0.485	0.912	1.11	1.0000
GM.5.0.GATA.0022	1218	1.129	100	1.000	1.31e-01	0.884	0.523	0.920	1.13	1.0000
GM.5.0.Ets.0036	1020	0.945	113	1.130	9.67e-01	0.015	0.527	0.922	0.84	1.0000
GM.5.0.bHLH.0097	6584	6.100	100	1.000	2.24e-142	141.650	0.636	0.949	6.10	1.0000
GM.5.0.Homeodomain_POU.0016	3419	3.168	161	1.610	2.58e-21	20.589	0.541	0.927	1.97	1.0000
GM.5.0.Nuclear_receptor.0113	1070	0.991	100	1.000	5.59e-01	0.252	0.485	0.911	0.99	1.0000
GM.5.0.Rel.0021	1045	0.968	100	1.000	6.46e-01	0.190	0.499	0.915	0.97	1.0000
GM.5.0.GATA.0023	1430	1.325	100	1.000	2.64e-03	2.578	0.545	0.925	1.32	1.0000
GM.5.0.IRF.0016	2944	2.728	100	1.000	6.21e-32	31.207	0.615	0.942	2.73	1.0000
GM.5.0.Unknown.0113	1708	1.583	100	1.000	9.97e-07	6.001	0.512	0.921	1.58	1.0000
GM.5.0.bHLH.0098	2448	2.268	103	1.030	2.25e-19	18.647	0.586	0.936	2.20	1.0000
GM.5.0.bZIP.0080	1283	1.189	100	1.000	4.92e-02	1.308	0.482	0.913	1.19	1.0000
GM.5.0.Ets.0037	2984	2.765	100	1.000	6.31e-33	32.200	0.609	0.941	2.76	1.0000
GM.5.0.Ets.0038	1440	1.334	100	1.000	2.09e-03	2.679	0.540	0.924	1.33	1.0000
GM.5.0.Forkhead.0045	3071	2.845	100	1.000	4.11e-35	34.386	0.610	0.941	2.85	1.0000
GM.5.0.Homeodomain.0162	559	0.518	101	1.010	1.00e+00	0.000	0.463	0.905	0.51	1.0000
GM.5.0.Sox.0033	3658	3.389	547	5.470	1.00e+00	-0.000	0.490	0.912	0.62	1.0000
GM.5.0.C2H2_ZF.0212	5630	5.217	100	1.000	1.17e-110	109.933	0.599	0.942	5.22	1.0000
GM.5.0.Rel.0022	1044	0.967	100	1.000	6.50e-01	0.187	0.482	0.912	0.97	1.0000
GM.5.0.Homeodomain.0163	1782	1.651	100	1.000	7.89e-08	7.103	0.545	0.927	1.65	1.0000
GM.5.0.Homeodomain.0164	1119	1.037	101	1.010	4.25e-01	0.371	0.502	0.916	1.03	1.0000
GM.5.0.Homeodomain.0165	1529	1.417	101	1.010	3.10e-04	3.509	0.531	0.923	1.40	1.0000
GM.5.0.Forkhead.0046	4403	4.080	100	1.000	2.97e-72	71.527	0.626	0.946	4.08	1.0000
GM.5.0.THAP_finger.0006	1207	1.118	170	1.700	1.00e+00	0.000	0.484	0.910	0.66	1.0000
GM.5.0.Unknown.0114	1803	1.671	100	1.000	3.73e-08	7.429	0.577	0.932	1.67	1.0000
GM.5.0.bHLH.0099	3107	2.879	100	1.000	4.99e-36	35.302	0.608	0.938	2.88	1.0000
GM.5.0.MADS_box.0018	1015	0.940	100	1.000	7.43e-01	0.129	0.502	0.915	0.94	1.0000
GM.5.0.Prospero.0001	816	0.756	101	1.010	9.97e-01	0.001	0.470	0.907	0.75	1.0000
GM.5.0.C2H2_ZF.0213	1385	1.283	100	1.000	7.16e-03	2.145	0.534	0.923	1.28	1.0000
GM.5.0.IRF.0017	2633	2.440	105	1.050	1.05e-22	21.978	0.595	0.937	2.32	1.0000
GM.5.0.Mixed.0081	4682	4.338	100	1.000	1.05e-80	79.977	0.612	0.943	4.34	1.0000
GM.5.0.bHLH.0100	1330	1.232	100	1.000	2.15e-02	1.668	0.525	0.921	1.23	1.0000
GM.5.0.p53.0008	1222	1.132	109	1.090	3.74e-01	0.427	0.492	0.914	1.04	1.0000
GM.5.0.Forkhead.0047	1461	1.354	100	1.000	1.27e-03	2.897	0.542	0.924	1.35	1.0000
GM.5.0.Ets.0039	2281	2.113	100	1.000	7.42e-17	16.130	0.568	0.932	2.11	1.0000
GM.5.0.Unknown.0115	4185	3.878	560	5.600	1.00e+00	-0.000	0.434	0.898	0.69	1.0000
GM.5.0.Unknown.0116	2858	2.648	100	1.000	7.93e-30	29.101	0.546	0.925	2.65	1.0000
GM.5.0.Unknown.0117	1250	1.158	104	1.040	1.56e-01	0.808	0.493	0.912	1.11	1.0000
GM.5.0.Unknown.0118	1201	1.113	100	1.000	1.63e-01	0.788	0.518	0.920	1.11	1.0000
GM.5.0.Ets.0040	2064	1.912	100	1.000	1.26e-12	11.898	0.565	0.930	1.91	1.0000
GM.5.0.bZIP.0081	1610	1.492	100	1.000	2.20e-05	4.658	0.534	0.924	1.49	1.0000
GM.5.0.Unknown.0119	1148	1.064	100	1.000	2.96e-01	0.528	0.492	0.913	1.06	1.0000
GM.5.0.bHLH.0101	3473	3.218	101	1.010	3.61e-45	44.443	0.629	0.945	3.19	1.0000
GM.5.0.Unknown.0120	2952	2.735	105	1.050	4.42e-30	29.355	0.604	0.938	2.60	1.0000
GM.5.0.HSF.0007	598	0.554	101	1.010	1.00e+00	0.000	0.459	0.904	0.55	1.0000
GM.5.0.SMAD.0019	3902	3.615	110	1.100	2.17e-52	51.663	0.610	0.941	3.29	1.0000
GM.5.0.Mixed.0082	5010	4.642	100	1.000	7.28e-91	90.138	0.635	0.948	4.64	1.0000
GM.5.0.C2H2_ZF.0214	4306	3.990	433	4.330	9.53e-01	0.021	0.477	0.910	0.92	1.0000
GM.5.0.C2H2_ZF.0215	2125	1.969	107	1.070	6.76e-12	11.170	0.548	0.928	1.84	1.0000
GM.5.0.Unknown.0121	3169	2.936	317	3.170	9.11e-01	0.041	0.528	0.921	0.93	1.0000
GM.5.0.bZIP.0082	1072	0.993	100	1.000	5.52e-01	0.258	0.516	0.919	0.99	1.0000
GM.5.0.Unknown.0122	1229	1.139	102	1.020	1.52e-01	0.817	0.511	0.917	1.12	1.0000
GM.5.0.C2H2_ZF.0216	1093	1.013	100	1.000	4.78e-01	0.321	0.493	0.914	1.01	1.0000
GM.5.0.bHLH.0102	3534	3.274	101	1.010	8.08e-47	46.093	0.616	0.943	3.24	1.0000
GM.5.0.Homeodomain.0166	725	0.672	100	1.000	1.00e+00	0.000	0.489	0.911	0.67	1.0000
GM.5.0.Forkhead.0048	1084	1.004	100	1.000	5.10e-01	0.293	0.510	0.917	1.00	1.0000
GM.5.0.bZIP.0083	1296	1.201	100	1.000	3.95e-02	1.403	0.503	0.915	1.20	1.0000
GM.5.0.Mixed.0083	927	0.859	100	1.000	9.32e-01	0.031	0.462	0.907	0.86	1.0000
GM.5.0.C2H2_ZF.0217	887	0.822	100	1.000	9.71e-01	0.013	0.505	0.916	0.82	1.0000
GM.5.0.Homeodomain.0167	995	0.922	103	1.030	8.70e-01	0.060	0.446	0.904	0.90	1.0000
GM.5.0.Unknown.0123	1086	1.006	100	1.000	5.03e-01	0.299	0.499	0.914	1.01	1.0000
GM.5.0.bZIP.0084	864	0.801	100	1.000	9.83e-01	0.007	0.479	0.910	0.80	1.0000
GM.5.0.Unknown.0124	2806	2.600	122	1.220	9.53e-21	20.021	0.461	0.909	2.13	1.0000
GM.5.0.Unknown.0125	1273	1.180	114	1.140	3.86e-01	0.414	0.536	0.923	1.03	1.0000
GM.5.0.Unknown.0126	1147	1.063	100	1.000	2.99e-01	0.524	0.537	0.922	1.06	1.0000
GM.5.0.Paired_box.0017	2092	1.938	101	1.010	7.13e-13	12.147	0.588	0.935	1.92	1.0000
GM.5.0.Mixed.0084	719	0.666	102	1.020	1.00e+00	0.000	0.438	0.899	0.65	1.0000
GM.5.0.Mixed.0085	1482	1.373	100	1.000	7.53e-04	3.123	0.512	0.921	1.37	1.0000
GM.5.0.Unknown.0127	2735	2.534	100	1.000	6.94e-27	26.158	0.604	0.939	2.53	1.0000
GM.5.0.Forkhead.0049	3734	3.460	100	1.000	7.63e-53	52.117	0.594	0.939	3.46	1.0000
GM.5.0.C2H2_ZF.0218	602	0.558	103	1.030	1.00e+00	0.000	0.457	0.904	0.54	1.0000
GM.5.0.Nuclear_receptor.0114	859	0.796	100	1.000	9.85e-01	0.006	0.458	0.906	0.80	1.0000
GM.5.0.Nuclear_receptor.0115	765	0.709	100	1.000	9.99e-01	0.000	0.526	0.919	0.71	1.0000
GM.5.0.Grainyhead.0008	980	0.908	100	1.000	8.36e-01	0.078	0.497	0.915	0.91	1.0000
GM.5.0.bHLH.0103	1633	1.513	100	1.000	1.09e-05	4.961	0.543	0.926	1.51	1.0000
GM.5.0.Mixed.0086	1719	1.593	100	1.000	6.91e-07	6.160	0.529	0.924	1.59	1.0000
GM.5.0.Mixed.0087	1013	0.939	100	1.000	7.48e-01	0.126	0.504	0.916	0.94	1.0000
GM.5.0.Rel.0023	926	0.858	102	1.020	9.55e-01	0.020	0.489	0.912	0.84	1.0000
GM.5.0.Myb_SANT.0015	1748	1.620	100	1.000	2.58e-07	6.588	0.533	0.924	1.62	1.0000
GM.5.0.Homeodomain.0168	1029	0.953	117	1.170	9.83e-01	0.008	0.475	0.908	0.81	1.0000
GM.5.0.Nuclear_receptor.0116	1673	1.550	100	1.000	3.12e-06	5.506	0.530	0.923	1.55	1.0000
GM.5.0.bHLH.0104	1828	1.694	100	1.000	1.50e-08	7.823	0.542	0.926	1.69	1.0000
GM.5.0.STAT.0020	1733	1.606	100	1.000	4.31e-07	6.365	0.529	0.924	1.61	1.0000
GM.5.0.RFX.0010	3607	3.342	100	1.000	2.57e-49	48.590	0.530	0.926	3.34	1.0000
GM.5.0.Nuclear_receptor.0117	1014	0.940	105	1.050	8.73e-01	0.059	0.436	0.901	0.89	1.0000
GM.5.0.Nuclear_receptor.0118	614	0.569	100	1.000	1.00e+00	0.000	0.432	0.898	0.57	1.0000
GM.5.0.Unknown.0128	1269	1.176	101	1.010	7.40e-02	1.131	0.480	0.912	1.16	1.0000
GM.5.0.IRF.0018	2729	2.529	252	2.520	4.96e-01	0.305	0.539	0.922	1.00	1.0000
GM.5.0.RFX.0011	1705	1.580	100	1.000	1.10e-06	5.958	0.503	0.918	1.58	1.0000
GM.5.0.C2H2_ZF.0219	1201	1.113	100	1.000	1.63e-01	0.788	0.510	0.917	1.11	1.0000
GM.5.0.Unknown.0129	724	0.671	100	1.000	1.00e+00	0.000	0.475	0.908	0.67	1.0000
GM.5.0.bHLH.0105	1685	1.561	108	1.080	5.02e-05	4.299	0.486	0.913	1.45	1.0000
GM.5.0.Unknown.0130	879	0.814	100	1.000	9.76e-01	0.011	0.484	0.911	0.81	1.0000
GM.5.0.Nuclear_receptor.0119	897	0.831	100	1.000	9.63e-01	0.016	0.446	0.903	0.83	1.0000
GM.5.0.Sox.0034	7642	7.081	790	7.900	9.99e-01	0.001	0.491	0.915	0.90	1.0000
GM.5.0.Unknown.0131	4656	4.314	508	5.080	1.00e+00	0.000	0.474	0.912	0.85	1.0000
GM.5.0.STAT.0021	4185	3.878	548	5.480	1.00e+00	-0.000	0.520	0.918	0.71	1.0000
GM.5.0.bZIP.0085	2802	2.596	158	1.580	2.43e-11	10.614	0.535	0.926	1.64	1.0000
GM.5.0.Homeodomain.0169	2061	1.910	100	1.000	1.44e-12	11.843	0.535	0.926	1.91	1.0000
GM.5.0.RFX.0012	1507	1.396	100	1.000	3.96e-04	3.402	0.547	0.926	1.40	1.0000
GM.5.0.C2H2_ZF.0220	5475	5.073	100	1.000	1.21e-105	104.918	0.623	0.946	5.07	1.0000
GM.5.0.bHLH.0106	3524	3.265	102	1.020	4.67e-46	45.331	0.665	0.951	3.20	1.0000
GM.5.0.Unknown.0132	5223	4.839	100	1.000	1.39e-97	96.857	0.638	0.948	4.84	1.0000
GM.5.0.Unknown.0133	1024	0.949	100	1.000	7.15e-01	0.146	0.514	0.917	0.95	1.0000
GM.5.0.C2H2_ZF.0221	1630	1.510	100	1.000	1.20e-05	4.921	0.524	0.923	1.51	1.0000
GM.5.0.Unknown.0134	1088	1.008	100	1.000	4.96e-01	0.305	0.489	0.913	1.01	1.0000
GM.5.0.C2H2_ZF.0222	1199	1.111	100	1.000	1.67e-01	0.777	0.510	0.918	1.11	1.0000
GM.5.0.C2H2_ZF_Homeodomain.0004	901	0.835	104	1.040	9.84e-01	0.007	0.555	0.926	0.80	1.0000
GM.5.0.bHLH.0107	759	0.703	100	1.000	9.99e-01	0.000	0.490	0.914	0.70	1.0000
GM.5.0.bHLH.0108	2244	2.079	100	1.000	4.18e-16	15.379	0.577	0.933	2.08	1.0000
GM.5.0.C2H2_ZF.0223	2598	2.407	100	1.000	1.03e-23	22.986	0.545	0.928	2.41	1.0000
GM.5.0.bZIP.0086	1061	0.983	103	1.030	6.98e-01	0.156	0.505	0.917	0.95	1.0000
GM.5.0.Unknown.0135	2161	2.002	109	1.090	5.01e-12	11.300	0.543	0.926	1.84	1.0000
GM.5.0.C2H2_ZF.0224	923	0.855	104	1.040	9.73e-01	0.012	0.486	0.912	0.82	1.0000
GM.5.0.bHLH.0109	2905	2.692	100	1.000	5.66e-31	30.247	0.538	0.925	2.69	1.0000
GM.5.0.Paired_box.0018	818	0.758	100	1.000	9.95e-01	0.002	0.453	0.904	0.76	1.0000
GM.5.0.bHLH.0110	2832	2.624	105	1.050	3.09e-27	26.510	0.585	0.934	2.50	1.0000
GM.5.0.C2H2_ZF.0225	1707	1.582	100	1.000	1.03e-06	5.987	0.575	0.932	1.58	1.0000
GM.5.0.C2H2_ZF.0226	561	0.520	102	1.020	1.00e+00	0.000	0.492	0.910	0.51	1.0000
GM.5.0.Unknown.0136	4505	4.174	100	1.000	2.55e-75	74.594	0.615	0.944	4.17	1.0000
GM.5.0.Sox.0035	1081	1.002	100	1.000	5.20e-01	0.284	0.500	0.915	1.00	1.0000
GM.5.0.Unknown.0137	3961	3.670	100	1.000	2.79e-59	58.555	0.592	0.939	3.67	1.0000
GM.5.0.bHLH.0111	765	0.709	100	1.000	9.99e-01	0.000	0.486	0.911	0.71	1.0000
GM.5.0.Ets.0041	1523	1.411	101	1.010	3.63e-04	3.440	0.538	0.925	1.40	1.0000
GM.5.0.Unknown.0138	899	0.833	101	1.010	9.69e-01	0.014	0.479	0.910	0.82	1.0000
GM.5.0.C2H2_ZF.0227	1283	1.189	100	1.000	4.92e-02	1.308	0.544	0.924	1.19	1.0000
GM.5.0.bHLH.0112	1146	1.062	100	1.000	3.02e-01	0.519	0.499	0.915	1.06	1.0000
GM.5.0.bHLH.0113	721	0.668	100	1.000	1.00e+00	0.000	0.466	0.906	0.67	1.0000
GM.5.0.HSF.0008	1159	1.074	100	1.000	2.65e-01	0.577	0.496	0.915	1.07	1.0000
GM.5.0.CUT_Homeodomain.0011	606	0.561	100	1.000	1.00e+00	0.000	0.447	0.899	0.56	1.0000
GM.5.0.Mixed.0088	1688	1.564	100	1.000	1.92e-06	5.716	0.568	0.930	1.56	1.0000
GM.5.0.Ets.0042	1758	1.629	100	1.000	1.83e-07	6.738	0.546	0.927	1.63	1.0000
GM.5.0.Homeodomain.0170	938	0.869	198	1.980	1.00e+00	-0.000	0.483	0.909	0.44	1.0000
GM.5.0.Homeodomain.0171	1455	1.348	100	1.000	1.47e-03	2.834	0.496	0.917	1.35	1.0000
GM.5.0.C2H2_ZF.0228	452	0.419	103	1.030	1.00e+00	-0.000	0.456	0.905	0.41	1.0000
GM.5.0.Homeodomain.0172	866	0.802	100	1.000	9.82e-01	0.008	0.463	0.906	0.80	1.0000
GM.5.0.T-box.0021	1235	1.144	100	1.000	1.03e-01	0.987	0.511	0.918	1.14	1.0000
GM.5.0.C2H2_ZF.0229	1662	1.540	100	1.000	4.43e-06	5.354	0.570	0.931	1.54	1.0000
GM.5.0.Nuclear_receptor.0120	727	0.674	100	1.000	1.00e+00	0.000	0.440	0.901	0.67	1.0000
GM.5.0.Nuclear_receptor.0121	2211	2.049	100	1.000	1.91e-15	14.719	0.548	0.928	2.05	1.0000
GM.5.0.bHLH.0114	2263	2.097	100	1.000	1.73e-16	15.763	0.525	0.923	2.10	1.0000
GM.5.0.C2H2_ZF.0230	1068	0.990	100	1.000	5.67e-01	0.247	0.501	0.915	0.99	1.0000
GM.5.0.Nuclear_receptor.0122	1574	1.458	100	1.000	6.31e-05	4.200	0.528	0.922	1.46	1.0000
GM.5.0.GATA.0024	956	0.886	100	1.000	8.87e-01	0.052	0.503	0.915	0.89	1.0000
GM.5.0.Unknown.0139	1681	1.558	100	1.000	2.41e-06	5.618	0.534	0.924	1.56	1.0000
GM.5.0.bHLH.0115	3401	3.151	106	1.060	6.60e-41	40.181	0.601	0.939	2.97	1.0000
GM.5.0.C2H2_ZF.0231	1676	1.553	100	1.000	2.83e-06	5.548	0.545	0.928	1.55	1.0000
GM.5.0.Unknown.0140	786	0.728	103	1.030	9.99e-01	0.000	0.444	0.903	0.71	1.0000
GM.5.0.C2H2_ZF.0232	2355	2.182	102	1.020	9.49e-18	17.023	0.504	0.920	2.14	1.0000
GM.5.0.C2H2_ZF.0233	1928	1.786	100	1.000	3.34e-10	9.476	0.546	0.926	1.79	1.0000
GM.5.0.bZIP.0087	7877	7.299	100	1.000	2.56e-187	186.592	0.644	0.951	7.30	1.0000
GM.5.0.Homeodomain.0173	3175	2.942	179	1.790	1.13e-12	11.948	0.499	0.921	1.64	1.0000
GM.5.0.C2H2_ZF.0234	2264	2.098	100	1.000	1.65e-16	15.783	0.534	0.925	2.10	1.0000
GM.5.0.bHLH.0116	4251	3.939	110	1.100	3.73e-62	61.429	0.625	0.946	3.58	1.0000
GM.5.0.C2H2_ZF.0235	950	0.880	100	1.000	8.97e-01	0.047	0.521	0.919	0.88	1.0000
GM.5.0.Homeodomain.0174	1833	1.698	108	1.080	5.50e-07	6.259	0.530	0.924	1.57	1.0000
GM.5.0.p53.0009	1106	1.025	100	1.000	4.33e-01	0.364	0.502	0.916	1.02	1.0000
GM.5.0.GATA.0025	1403	1.300	124	1.240	3.26e-01	0.487	0.513	0.919	1.05	1.0000
GM.5.0.Unknown.0141	1035	0.959	112	1.120	9.45e-01	0.024	0.502	0.914	0.86	1.0000
GM.5.0.C2H2_ZF.0236	744	0.689	107	1.070	1.00e+00	0.000	0.505	0.915	0.64	1.0000
GM.5.0.Nuclear_receptor.0123	1618	1.499	209	2.090	1.00e+00	0.000	0.427	0.900	0.72	1.0000
GM.5.0.bHLH.0117	2633	2.440	101	1.010	3.84e-24	23.416	0.588	0.936	2.42	1.0000
GM.5.0.MADS_box.0019	2150	1.992	113	1.130	7.40e-11	10.131	0.563	0.930	1.76	1.0000
GM.5.0.C2H2_ZF.0237	5101	4.726	100	1.000	1.01e-93	92.997	0.621	0.945	4.73	1.0000
GM.5.0.bZIP.0088	3289	3.047	100	1.000	9.56e-41	40.020	0.595	0.938	3.05	1.0000
GM.5.0.ARID_BRIGHT.0004	1269	1.176	100	1.000	6.18e-02	1.209	0.510	0.918	1.18	1.0000
GM.5.0.C2H2_ZF.0238	1479	1.370	100	1.000	8.12e-04	3.090	0.540	0.924	1.37	1.0000
GM.5.0.C2H2_ZF.0239	1166	1.080	100	1.000	2.46e-01	0.610	0.514	0.918	1.08	1.0000
GM.5.0.Unknown.0142	1459	1.352	100	1.000	1.33e-03	2.876	0.539	0.925	1.35	1.0000
GM.5.0.C2H2_ZF.0240	1364	1.264	100	1.000	1.11e-02	1.956	0.530	0.922	1.26	1.0000
GM.5.0.Paired_box.0019	1261	1.168	100	1.000	7.00e-02	1.155	0.492	0.914	1.17	1.0000
GM.5.0.MADS_box.0020	1977	1.832	134	1.340	1.34e-04	3.871	0.559	0.928	1.37	1.0000
GM.5.0.C2H2_ZF.0241	4180	3.873	100	1.000	1.22e-65	64.915	0.585	0.938	3.87	1.0000
GM.5.0.bHLH.0118	3503	3.246	100	1.000	1.80e-46	45.744	0.603	0.941	3.25	1.0000
GM.5.0.Unknown.0143	3630	3.363	711	7.110	1.00e+00	-0.000	0.457	0.902	0.47	1.0000
GM.5.0.Forkhead.0050	1767	1.637	100	1.000	1.34e-07	6.874	0.568	0.930	1.64	1.0000
GM.5.0.Mixed.0089	1456	1.349	106	1.060	7.42e-03	2.130	0.519	0.918	1.27	1.0000
GM.5.0.Unknown.0144	696	0.645	100	1.000	1.00e+00	0.000	0.464	0.904	0.64	1.0000
GM.5.0.STAT.0022	1933	1.791	102	1.020	8.25e-10	9.084	0.531	0.924	1.76	1.0000
GM.5.0.Homeodomain.0175	1035	0.959	164	1.640	1.00e+00	0.000	0.483	0.910	0.58	1.0000
GM.5.0.Unknown.0145	810	0.751	100	1.000	9.96e-01	0.002	0.443	0.902	0.75	1.0000
GM.5.0.C2H2_ZF.0242	1124	1.041	100	1.000	3.72e-01	0.430	0.515	0.919	1.04	1.0000
GM.5.0.Unknown.0146	4032	3.736	100	1.000	2.50e-61	60.601	0.622	0.944	3.74	1.0000
GM.5.0.C2H2_ZF.0243	1319	1.222	105	1.050	7.00e-02	1.155	0.478	0.911	1.16	1.0000
GM.5.0.RFX.0013	1568	1.453	100	1.000	7.49e-05	4.126	0.515	0.919	1.45	1.0000
