Chrom:Start-End	annotation
chr1:88996023-88996224	Distal Intergenic
chr1:88996708-88996909	Distal Intergenic
chr1:89050343-89050544	Distal Intergenic
chr1:89059896-89060097	Distal Intergenic
chr1:89183535-89183736	Distal Intergenic
chr1:89184627-89184828	Distal Intergenic
chr1:89235478-89235679	Distal Intergenic
chr1:89237730-89237931	Distal Intergenic
chr1:89257843-89258044	Distal Intergenic
chr16:44647203-44647404	Distal Intergenic
chr16:44679568-44679769	Distal Intergenic
chr16:44680771-44680972	Distal Intergenic
chr16:44691583-44691784	Distal Intergenic
chr15:92353658-92353859	Distal Intergenic
chr15:92790879-92791080	Distal Intergenic
chr15:92912982-92913183	Distal Intergenic
chr15:92806209-92806410	Distal Intergenic
chr15:92830368-92830569	Distal Intergenic
chr15:92881890-92882091	Distal Intergenic
chr18:74169908-74170109	Distal Intergenic
chr18:74175010-74175211	Distal Intergenic
chr18:74179066-74179267	Distal Intergenic
chr18:15156349-15156550	Distal Intergenic
chr18:15220485-15220686	Distal Intergenic
chr18:15235135-15235336	Distal Intergenic
chr18:15246634-15246835	Distal Intergenic
chr18:15272603-15272804	Distal Intergenic
chr12:35737109-35737310	Distal Intergenic
chr12:35742854-35743055	Distal Intergenic
chr12:35750616-35750817	Distal Intergenic
chr12:35768261-35768462	Distal Intergenic
chr12:35770387-35770588	Distal Intergenic
chr12:35831193-35831394	Distal Intergenic
chr12:35846937-35847138	Distal Intergenic
chr12:35853316-35853517	Distal Intergenic
chr12:35853926-35854127	Distal Intergenic
chr12:35896585-35896786	Distal Intergenic
chr12:35896931-35897132	Distal Intergenic
chr12:35918142-35918343	Distal Intergenic
chr12:35919098-35919299	Distal Intergenic
chr12:35920138-35920339	Distal Intergenic
chr12:35952060-35952261	Distal Intergenic
chr12:35953260-35953461	Distal Intergenic
chr12:35954384-35954585	Distal Intergenic
chr9:58356175-58356376	Distal Intergenic
chr9:58374149-58374350	Distal Intergenic
chr9:58424515-58424716	Distal Intergenic
chr2:51909268-51909469	Distal Intergenic
chr2:51912939-51913140	Distal Intergenic
chr5:77428088-77428289	Distal Intergenic
chr5:77436161-77436362	Distal Intergenic
chr5:77449661-77449862	Distal Intergenic
chr16:44038770-44038971	Distal Intergenic
chr16:44058508-44058709	Distal Intergenic
chr16:44062915-44063116	Distal Intergenic
chr16:44063574-44063775	Distal Intergenic
chr15:91584366-91584567	Distal Intergenic
chr15:102646865-102647066	Distal Intergenic
chr8:69131372-69131573	Distal Intergenic
chr8:69149317-69149518	Distal Intergenic
chr8:69158953-69159154	Distal Intergenic
chr17:34349486-34349687	Distal Intergenic
chr12:24961549-24961750	Distal Intergenic
chr12:24963694-24963895	Distal Intergenic
chr12:24966790-24966991	Distal Intergenic
chr3:59405319-59405520	Distal Intergenic
chr3:59406091-59406292	Distal Intergenic
chr3:59409231-59409432	Distal Intergenic
chr3:59429558-59429759	Distal Intergenic
chr3:59451703-59451904	Distal Intergenic
chr3:59457043-59457244	Distal Intergenic
chr3:59480687-59480888	Distal Intergenic
chr14:48424554-48424755	Distal Intergenic
chr14:48428430-48428631	Distal Intergenic
chr14:48429206-48429407	Distal Intergenic
chr14:48515719-48515920	Distal Intergenic
chr14:48543942-48544143	Distal Intergenic
chr2:26025582-26025783	Distal Intergenic
chr2:26025899-26026100	Distal Intergenic
chr2:26040062-26040263	Distal Intergenic
chrX:57523011-57523212	Distal Intergenic
chr17:79509774-79509975	Distal Intergenic
chr17:79580645-79580846	Distal Intergenic
chr13:23412767-23412968	Distal Intergenic
chr6:67090969-67091170	Distal Intergenic
chr9:22405541-22405742	Distal Intergenic
chr18:60881199-60881400	Distal Intergenic
chr18:60887341-60887542	Distal Intergenic
chr18:60889655-60889856	Distal Intergenic
chr18:60898602-60898803	Distal Intergenic
chr18:60900994-60901195	Distal Intergenic
chr18:60902001-60902202	Distal Intergenic
chr14:79774885-79775086	Distal Intergenic
chr14:79788895-79789096	Distal Intergenic
chr14:79793370-79793571	Distal Intergenic
chr3:58719547-58719748	Distal Intergenic
chr3:58750918-58751119	Distal Intergenic
chr8:66722951-66723152	Distal Intergenic
chr8:66732833-66733034	Distal Intergenic
chr8:66756520-66756721	Distal Intergenic
chr8:66764967-66765168	Distal Intergenic
chr8:66777372-66777573	Distal Intergenic
chr10:97582918-97583119	Distal Intergenic
chr10:97586000-97586201	Distal Intergenic
chr19:44580866-44581067	Distal Intergenic
chr19:44582796-44582997	Distal Intergenic
chr19:44591622-44591823	Distal Intergenic
chr6:65969378-65969579	Distal Intergenic
chr8:65588972-65589173	Distal Intergenic
chr10:96545789-96545990	Distal Intergenic
chr10:96577916-96578117	Distal Intergenic
chr10:96579029-96579230	Distal Intergenic
chr10:96580096-96580297	Distal Intergenic
chr10:96589295-96589496	Distal Intergenic
chr10:96633772-96633973	Distal Intergenic
chr10:96645801-96646002	Distal Intergenic
chr10:96646584-96646785	Distal Intergenic
chr10:96648186-96648387	Distal Intergenic
chr10:96686389-96686590	Distal Intergenic
chr10:96687866-96688067	Distal Intergenic
chr10:96691115-96691316	Distal Intergenic
chr10:96735194-96735395	Distal Intergenic
chr10:95923576-95923777	Distal Intergenic
chrX:38257908-38258109	Distal Intergenic
chr3:57625743-57625944	Distal Intergenic
chr3:57634851-57635052	Distal Intergenic
chr5:141027928-141028129	Distal Intergenic
chr17:79222357-79222558	Distal Intergenic
chr17:79231134-79231335	Distal Intergenic
chr17:79243336-79243537	Distal Intergenic
chr17:79258463-79258664	Distal Intergenic
chr17:79272792-79272993	Distal Intergenic
chr17:79325818-79326019	Distal Intergenic
chr17:79327038-79327239	Distal Intergenic
chr17:79414086-79414287	Distal Intergenic
chr17:79418079-79418280	Distal Intergenic
chr17:79478323-79478524	Distal Intergenic
chr11:50571514-50571715	Distal Intergenic
chr17:15077671-15077872	Distal Intergenic
chr17:15081495-15081696	Distal Intergenic
chr17:15088578-15088779	Distal Intergenic
chr17:15163546-15163747	Distal Intergenic
chr17:15170173-15170374	Distal Intergenic
chr17:15180225-15180426	Distal Intergenic
chr17:15182153-15182354	Distal Intergenic
chr17:15193805-15194006	Distal Intergenic
chr17:15208218-15208419	Distal Intergenic
chr8:95661497-95661698	Distal Intergenic
chr8:95671904-95672105	Distal Intergenic
chr17:46853430-46853631	Distal Intergenic
chr17:46859219-46859420	Distal Intergenic
chr17:46860283-46860484	Distal Intergenic
chr1:86414138-86414339	Distal Intergenic
chr1:86421416-86421617	Distal Intergenic
chr1:86432734-86432935	Distal Intergenic
chr1:86434090-86434291	Distal Intergenic
chr1:86434493-86434694	Distal Intergenic
chr1:86435038-86435239	Distal Intergenic
chr1:86438636-86438837	Distal Intergenic
chr1:86442668-86442869	Distal Intergenic
chr3:55084911-55085112	Distal Intergenic
chr3:55087165-55087366	Distal Intergenic
chr3:55098062-55098263	Distal Intergenic
chr5:140546236-140546437	Distal Intergenic
chr2:25416895-25417096	Distal Intergenic
chr5:35466478-35466679	Distal Intergenic
chr5:35479386-35479587	Distal Intergenic
chr5:35486911-35487112	Distal Intergenic
chr8:95512298-95512499	Distal Intergenic
chr8:95512608-95512809	Distal Intergenic
chr10:102813373-102813574	Distal Intergenic
chr10:102826757-102826958	Distal Intergenic
chr10:102878281-102878482	Distal Intergenic
chr10:102892401-102892602	Distal Intergenic
chr10:102896170-102896371	Distal Intergenic
chr10:102932138-102932339	Distal Intergenic
chr9:25445244-25445445	Distal Intergenic
chr9:25467676-25467877	Distal Intergenic
chr9:25474258-25474459	Distal Intergenic
chr12:28868865-28869066	Distal Intergenic
chr12:28872305-28872506	Distal Intergenic
chr2:19844470-19844671	Distal Intergenic
chr15:73470139-73470340	Distal Intergenic
chr15:73495102-73495303	Distal Intergenic
chr6:42715503-42715704	Distal Intergenic
chr15:73192177-73192378	Distal Intergenic
chr15:73201339-73201540	Distal Intergenic
chrX:36186545-36186746	Distal Intergenic
chr8:88755365-88755566	Distal Intergenic
chr5:139675567-139675768	Distal Intergenic
chr5:139688505-139688706	Distal Intergenic
chr5:139694909-139695110	Distal Intergenic
chr3:146994327-146994528	Distal Intergenic
chr3:147040667-147040868	Distal Intergenic
chr3:147080374-147080575	Distal Intergenic
chr3:147092306-147092507	Distal Intergenic
chr3:147103034-147103235	Distal Intergenic
chr3:147166410-147166611	Distal Intergenic
chr3:147191113-147191314	Distal Intergenic
chr3:147339046-147339247	Distal Intergenic
chr3:147351254-147351455	Distal Intergenic
chr3:147351784-147351985	Distal Intergenic
chr3:147398478-147398679	Distal Intergenic
chr3:147423118-147423319	Distal Intergenic
chr3:147509617-147509818	Distal Intergenic
chr3:147542330-147542531	Distal Intergenic
chr3:147551739-147551940	Distal Intergenic
chr3:147617849-147618050	Distal Intergenic
chr15:72549523-72549724	Distal Intergenic
chr1:84710358-84710559	Distal Intergenic
chrX:23672044-23672245	Distal Intergenic
chr9:22399268-22399469	Distal Intergenic
chr9:66934406-66934607	Distal Intergenic
chrX:23122833-23123034	Distal Intergenic
chrX:23136878-23137079	Distal Intergenic
chrX:23139719-23139920	Distal Intergenic
chrX:23148820-23149021	Distal Intergenic
chrX:66605439-66605640	Distal Intergenic
chrX:66607535-66607736	Distal Intergenic
chr15:70717892-70718093	Distal Intergenic
chr15:70750108-70750309	Distal Intergenic
chr15:70752269-70752470	Distal Intergenic
chr15:70764103-70764304	Distal Intergenic
chr15:70764553-70764754	Distal Intergenic
chr15:70793168-70793369	Distal Intergenic
chr15:70920759-70920960	Distal Intergenic
chr15:71017609-71017810	Distal Intergenic
chr15:71051942-71052143	Distal Intergenic
chr15:71097511-71097712	Distal Intergenic
chr15:71099186-71099387	Distal Intergenic
chr15:71100689-71100890	Distal Intergenic
chr15:71101970-71102171	Distal Intergenic
chr15:71195389-71195590	Distal Intergenic
chr15:71223401-71223602	Distal Intergenic
chr15:71238828-71239029	Distal Intergenic
chr15:71240959-71241160	Distal Intergenic
chr15:71242489-71242690	Distal Intergenic
chr15:71243676-71243877	Distal Intergenic
chr15:71245256-71245457	Distal Intergenic
chr15:71251744-71251945	Distal Intergenic
chr15:71273975-71274176	Distal Intergenic
chr15:71274349-71274550	Distal Intergenic
chr15:71276156-71276357	Distal Intergenic
chr15:71277634-71277835	Distal Intergenic
chr15:71278304-71278505	Distal Intergenic
chr15:71283970-71284171	Distal Intergenic
chr15:71310683-71310884	Distal Intergenic
chr15:71314678-71314879	Distal Intergenic
chr15:71326553-71326754	Distal Intergenic
chr15:71358265-71358466	Distal Intergenic
chr15:71375825-71376026	Distal Intergenic
chr15:71392854-71393055	Distal Intergenic
chr15:71403221-71403422	Distal Intergenic
chr15:71414209-71414410	Distal Intergenic
chr15:71760138-71760339	Distal Intergenic
chr2:25107824-25108025	Distal Intergenic
chr8:88060130-88060331	Distal Intergenic
chr8:88064675-88064876	Distal Intergenic
chr8:88065904-88066105	Distal Intergenic
chr8:88079145-88079346	Distal Intergenic
chr8:88084686-88084887	Distal Intergenic
chr8:88088082-88088283	Distal Intergenic
chr1:124075171-124075372	Distal Intergenic
chr1:124115075-124115276	Distal Intergenic
chr1:124116028-124116229	Distal Intergenic
chr1:124148738-124148939	Distal Intergenic
chr1:124156823-124157024	Distal Intergenic
chr1:124227238-124227439	Distal Intergenic
chr1:124262564-124262765	Distal Intergenic
chr10:63093260-63093461	Distal Intergenic
chr3:146212225-146212426	Distal Intergenic
chr3:63616212-63616413	Distal Intergenic
chr3:63639394-63639595	Distal Intergenic
chr3:63664895-63665096	Distal Intergenic
chr8:86790081-86790282	Distal Intergenic
chr18:9273280-9273481	Distal Intergenic
chr18:9273675-9273876	Distal Intergenic
chr18:9289750-9289951	Distal Intergenic
chr18:9305857-9306058	Distal Intergenic
chr9:63925424-63925625	Distal Intergenic
chr9:63932222-63932423	Distal Intergenic
chr9:63942116-63942317	Distal Intergenic
chr8:86426280-86426481	Distal Intergenic
chr8:86427979-86428180	Distal Intergenic
chr8:86429279-86429480	Distal Intergenic
chr8:86437105-86437306	Distal Intergenic
chr8:86438594-86438795	Distal Intergenic
chr8:86445137-86445338	Distal Intergenic
chr8:86453016-86453217	Distal Intergenic
chr8:86587237-86587438	Distal Intergenic
chr3:145950148-145950349	Distal Intergenic
chr8:86087307-86087508	Distal Intergenic
chr18:74823685-74823886	Distal Intergenic
chr18:74829717-74829918	Distal Intergenic
chr18:74833067-74833268	Distal Intergenic
chr3:61880175-61880376	Distal Intergenic
chr3:61891448-61891649	Distal Intergenic
chr3:61915090-61915291	Distal Intergenic
chr3:61915489-61915690	Distal Intergenic
chr3:62048006-62048207	Distal Intergenic
chr3:62052637-62052838	Distal Intergenic
chr3:62054311-62054512	Distal Intergenic
chr3:62065736-62065937	Distal Intergenic
chr3:62073076-62073277	Distal Intergenic
chr3:62192269-62192470	Distal Intergenic
chr3:62192764-62192965	Distal Intergenic
chr3:62237019-62237220	Distal Intergenic
chr3:62271869-62272070	Distal Intergenic
chr3:62275685-62275886	Distal Intergenic
chr3:62278237-62278438	Distal Intergenic
chr3:62280931-62281132	Distal Intergenic
chr3:62287513-62287714	Distal Intergenic
chr3:62322133-62322334	Distal Intergenic
chr4:136917136-136917337	Distal Intergenic
chr4:136919647-136919848	Distal Intergenic
chr2:44512439-44512640	Distal Intergenic
chr2:44535920-44536121	Distal Intergenic
chr2:44932152-44932353	Distal Intergenic
chr2:44956212-44956413	Distal Intergenic
chr2:44965612-44965813	Distal Intergenic
chr3:61222422-61222623	Distal Intergenic
chr3:61255408-61255609	Distal Intergenic
chr3:61286419-61286620	Distal Intergenic
chr3:61288373-61288574	Distal Intergenic
chr3:61294637-61294838	Distal Intergenic
chr3:61311734-61311935	Distal Intergenic
chr3:61313237-61313438	Distal Intergenic
chr3:61320142-61320343	Distal Intergenic
chr3:61348895-61349096	Distal Intergenic
chr3:61349587-61349788	Distal Intergenic
chr8:85699179-85699380	Distal Intergenic
chr18:8986611-8986812	Distal Intergenic
chr18:8990089-8990290	Distal Intergenic
chr18:9011293-9011494	Distal Intergenic
chr18:9011687-9011888	Distal Intergenic
chr18:9027562-9027763	Distal Intergenic
chr18:9090844-9091045	Distal Intergenic
chr18:9098114-9098315	Distal Intergenic
chr18:9191148-9191349	Distal Intergenic
chr18:9242117-9242318	Distal Intergenic
chr1:120321576-120321777	Distal Intergenic
chr1:120323336-120323537	Distal Intergenic
chr1:120390868-120391069	Distal Intergenic
chr1:120418159-120418360	Distal Intergenic
chrX:48604212-48604413	Distal Intergenic
chr10:62740241-62740442	Distal Intergenic
chr8:85455853-85456054	Distal Intergenic
chr8:85456694-85456895	Distal Intergenic
chr8:85460802-85461003	Distal Intergenic
chr18:73758652-73758853	Distal Intergenic
chr9:66924666-66924867	Distal Intergenic
chr9:66927924-66928125	Distal Intergenic
chr9:66929004-66929205	Distal Intergenic
chr2:14369739-14369940	Distal Intergenic
chr7:30373467-30373668	Distal Intergenic
chr3:145107236-145107437	Distal Intergenic
chr3:145107965-145108166	Distal Intergenic
chr19:44455946-44456147	Distal Intergenic
chr9:91474146-91474347	Distal Intergenic
chr9:91547104-91547305	Distal Intergenic
chr9:91587820-91588021	Distal Intergenic
chr9:91588617-91588818	Distal Intergenic
chr1:119884204-119884405	Distal Intergenic
chr1:119896810-119897011	Distal Intergenic
chr1:119899764-119899965	Distal Intergenic
chr1:119902488-119902689	Distal Intergenic
chr1:119902808-119903009	Distal Intergenic
chr8:79785489-79785690	Distal Intergenic
chr8:79800992-79801193	Distal Intergenic
chr8:79833385-79833586	Distal Intergenic
chr17:3603272-3603473	Distal Intergenic
chr17:3611465-3611666	Distal Intergenic
chr17:3615593-3615794	Distal Intergenic
chr8:79519797-79519998	Distal Intergenic
chr8:79559584-79559785	Distal Intergenic
chr8:79575339-79575540	Distal Intergenic
chr8:79577065-79577266	Distal Intergenic
chr8:79606859-79607060	Distal Intergenic
chr8:79608776-79608977	Distal Intergenic
chr8:79624565-79624766	Distal Intergenic
chr2:148653022-148653223	Distal Intergenic
chr2:148664009-148664210	Distal Intergenic
chrX:48104829-48105030	Distal Intergenic
chrX:48011878-48012079	Distal Intergenic
chrX:48016793-48016994	Distal Intergenic
chrX:48053994-48054195	Distal Intergenic
chr2:148282286-148282487	Distal Intergenic
chr2:148289202-148289403	Distal Intergenic
chr2:148292965-148293166	Distal Intergenic
chr2:148321201-148321402	Distal Intergenic
chr2:148350106-148350307	Distal Intergenic
chr2:148364592-148364793	Distal Intergenic
chr2:148373816-148374017	Distal Intergenic
chr3:53669893-53670094	Distal Intergenic
chr3:53686396-53686597	Distal Intergenic
chr3:53686767-53686968	Distal Intergenic
chr8:79305669-79305870	Distal Intergenic
chr8:79306345-79306546	Distal Intergenic
chr8:79309291-79309492	Distal Intergenic
chr10:62241446-62241647	Distal Intergenic
chr7:105580568-105580769	Distal Intergenic
chr7:105580975-105581176	Distal Intergenic
chr7:105581362-105581563	Distal Intergenic
chr1:119259453-119259654	Distal Intergenic
chr1:119293362-119293563	Distal Intergenic
chr1:119317240-119317441	Distal Intergenic
chr1:119324331-119324532	Distal Intergenic
