baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000021226	296.875474787377	0.0469863085644152	0.0919865651327716	0.276147153224413	0.552587887891022	chr12	83987860	83993875	cluster_4	Promoter (<=1kb)	12	83987861	83993873	6013	1	ENSMUST00000021649	0	ENSMUSG00000021226
ENSMUSG00000021228	32.0639565957185	-0.00931328955222606	0.0909930711357411	0.594785605851509	NA	chr12	84052150	84059564	cluster_5	Promoter (<=1kb)	12	84052151	84059565	7415	1	ENSMUST00000021653	0	ENSMUSG00000021228
ENSMUSG00000021234	850.355936798152	0.0125793390580732	0.0690464463024324	0.785091196395963	0.909442805310266	chr12	84345316	84361821	cluster_3	Promoter (<=1kb)	12	84345317	84361821	16505	2	ENSMUST00000021659	0	ENSMUSG00000021234
ENSMUSG00000021235	1100.52235940552	-0.0814116773780826	0.0733077274710641	0.117951874899939	0.352561672292418	chr12	84361967	84373796	cluster_2	Promoter (<=1kb)	12	84361968	84373796	11829	1	ENSMUST00000021661	0	ENSMUSG00000021235
ENSMUSG00000021236	1121.82650303871	0.25706311829443	0.0964602302618596	0.000676539106556108	0.0117190885409024	chr12	84373875	84409029	cluster_4	Promoter (<=1kb)	12	84373857	84405476	31620	2	ENSMUST00000021662	0	ENSMUSG00000021236
ENSMUSG00000021238	1525.55476572622	0.200550824502318	0.0955176843826529	0.00413926900948649	0.0436626029150121	chr12	84430720	84448317	cluster_5	Promoter (2-3kb)	12	84430723	84450950	20228	2	ENSMUST00000085192	2633	ENSMUSG00000021238
ENSMUSG00000021239	2.78315732060827	-0.00206321016278104	0.0919118694155932	0.724797164283707	NA	chr12	84569827	84595457	cluster_5	Promoter (<=1kb)	12	84569840	84595461	25622	1	ENSMUST00000169934	0	ENSMUSG00000021239
ENSMUSG00000021240	688.676978935975	0.0365834801773497	0.0786297245691823	0.433953255609663	0.697607464956677	chr12	84602530	84617466	cluster_4	Promoter (<=1kb)	12	84602531	84617466	14936	2	ENSMUST00000021666	0	ENSMUSG00000021240
ENSMUSG00000021241	975.964750998151	-0.0180174157686691	0.0664103852843358	0.694586882401844	0.860890295103868	chr12	84773269	84775089	cluster_4	Promoter (<=1kb)	12	84773270	84775089	1820	1	ENSMUST00000021667	0	ENSMUSG00000021241
ENSMUSG00000021242	6917.821714867	-0.0222384342055881	0.052273831157774	0.622191851450398	0.820845606838301	chr12	84754558	84773112	cluster_4	Promoter (<=1kb)	12	84754560	84773112	18553	2	ENSMUST00000021668	0	ENSMUSG00000021242
ENSMUSG00000021243	1050.22645386005	-0.137645813241865	0.0940278329409406	0.0283803599564499	0.151321896183179	chr12	84970929	84983303	cluster_4	Promoter (<=1kb)	12	84970981	84983291	12311	1	ENSMUST00000171040	0	ENSMUSG00000021243
ENSMUSG00000021244	5325.1010008671	-0.00168969901620024	0.0471797898517079	0.967431869928326	0.986793320051239	chr12	84996320	85070515	cluster_3	Promoter (<=1kb)	12	84996321	85070492	74172	1	ENSMUST00000168977	0	ENSMUSG00000021244
ENSMUSG00000021245	1033.77295003715	-0.00250840050026009	0.0623278889967927	0.956283526937526	0.981924193314194	chr12	85234465	85270591	cluster_4	Promoter (<=1kb)	12	85234529	85270564	36036	2	ENSMUST00000019378	0	ENSMUSG00000021245
ENSMUSG00000021248	5551.19892229012	0.0211170832669541	0.0455097732746476	0.614745734459316	0.81712886167739	chr12	85340613	85374717	cluster_4	Promoter (<=1kb)	12	85340614	85374717	34104	2	ENSMUST00000040766	0	ENSMUSG00000021248
ENSMUSG00000021250	71.9860235172149	-0.00306717039352735	0.0881741358135807	0.90268166859826	0.961978846828341	chr12	85473900	85477270	cluster_4	Promoter (<=1kb)	12	85474691	85476007	1317	1	ENSMUST00000136122	0	ENSMUSG00000021250
ENSMUSG00000021252	2112.04664279412	-0.072770475376698	0.06005743216198	0.126072682568463	0.364721535568989	chr12	85815454	85824545	cluster_2	Promoter (<=1kb)	12	85815448	85824522	9075	2	ENSMUST00000021676	0	ENSMUSG00000021252
ENSMUSG00000021253	522.385033126344	0.00070063952837394	0.0729294768261039	0.988519248820882	0.995484697544958	chr12	86056742	86079041	cluster_1	Promoter (<=1kb)	12	86056744	86079041	22298	2	ENSMUST00000003687	0	ENSMUSG00000021253
ENSMUSG00000021254	2647.56898362552	0.00850815665627652	0.0583574056289715	0.851633444108265	0.939107861862822	chr12	86169340	86195102	cluster_4	Distal Intergenic	12	86241890	86291414	49525	1	ENSMUST00000071106	-46788	ENSMUSG00000021254
ENSMUSG00000021255	19.306257307016	-0.00317874034145335	0.0909699022748772	0.824017963436414	NA	chr12	86361116	86521628	cluster_5	Promoter (<=1kb)	12	86361117	86521628	160512	1	ENSMUST00000116402	0	ENSMUSG00000021255
ENSMUSG00000021256	5502.965446149	0.0600064660086925	0.0791689518320847	0.237416951965996	0.511231936176545	chr12	86678699	86695681	cluster_4	Promoter (<=1kb)	12	86678700	86692091	13392	1	ENSMUST00000021681	0	ENSMUSG00000021256
ENSMUSG00000021257	637.778612465495	0.0795300495797132	0.0875977782705259	0.140305807872942	0.387076500406485	chr12	86700501	86726460	cluster_5	Promoter (<=1kb)	12	86700502	86726460	25959	2	ENSMUST00000021682	0	ENSMUSG00000021257
ENSMUSG00000021258	2288.03224720237	-0.0379949795489741	0.0614891576680732	0.415493428994409	0.682609294249965	chr12	108179737	108203359	cluster_3	Promoter (<=1kb)	12	108179738	108203359	23622	1	ENSMUST00000101055	0	ENSMUSG00000021258
ENSMUSG00000021259	722.495236835853	0.0118119369651624	0.0705509661320365	0.797712581234032	0.914625602371627	chr12	108334380	108362234	cluster_4	Promoter (<=1kb)	12	108334377	108362231	27855	1	ENSMUST00000021684	4	ENSMUSG00000021259
ENSMUSG00000021260	295.093481462694	0.00256711865766329	0.0801678938009778	0.949489492146072	0.980175205124804	chr12	108306269	108328300	cluster_5	Promoter (<=1kb)	12	108306270	108328300	22031	1	ENSMUST00000021685	0	ENSMUSG00000021260
ENSMUSG00000021262	11441.575930939	-0.203138157127571	0.0523416190732826	1.68278435122233e-05	0.000747706392980614	chr12	108536401	108555618	cluster_5	Promoter (<=1kb)	12	108554720	108688513	133794	1	ENSMUST00000021689	0	ENSMUSG00000021262
ENSMUSG00000021263	3.55411103971198	-0.00251997604586625	0.0918885223633219	0.69328120467685	NA	chr12	108686791	108702306	cluster_5	Promoter (<=1kb)	12	108686792	108702306	15515	2	ENSMUST00000167978	0	ENSMUSG00000021263
ENSMUSG00000021264	4268.65374982023	0.0140304402945674	0.0487564730826579	0.796868174574874	0.91455334060607	chr12	108793310	108816632	cluster_1	Promoter (<=1kb)	12	108806239	108815564	9326	1	ENSMUST00000126912	0	ENSMUSG00000021264
ENSMUSG00000021265	809.977773020821	-0.149082082968093	0.110106836533418	0.0271103906517066	0.147647054971873	chr12	108825877	108835876	cluster_2	Promoter (<=1kb)	12	108827224	108831617	4394	2	ENSMUST00000137023	0	ENSMUSG00000021265
ENSMUSG00000021266	4307.97504914409	-0.0774880337929077	0.0547971424885234	0.085847116313659	0.293892253898722	chr12	108860029	108893198	cluster_4	Promoter (<=1kb)	12	108860030	108893198	33169	2	ENSMUST00000161410	0	ENSMUSG00000021266
ENSMUSG00000021268	26953.8930151653	0.0458829397579938	0.100585585296342	0.194625932491479	0.462161579672727	chr12	109540995	109568650	cluster_2	Promoter (<=1kb)	12	109541001	109545319	4319	1	ENSMUST00000129245	0	ENSMUSG00000021268
ENSMUSG00000021270	30621.1014699394	-0.0756849682683616	0.0420831601163594	0.043187938863999	0.195786264379208	chr12	110691035	110696395	cluster_4	Promoter (<=1kb)	12	110690605	110696395	5791	2	ENSMUST00000094361	0	ENSMUSG00000021270
ENSMUSG00000021271	431.872171764469	0.040122489037101	0.0843088216793126	0.365645229143157	0.639519388168758	chr12	110850278	110869998	cluster_1	Promoter (<=1kb)	12	110850279	110869998	19720	1	ENSMUST00000170060	0	ENSMUSG00000021271
ENSMUSG00000021273	8592.74210725023	-0.324403435977058	0.0443517634336262	2.31015217885744e-14	8.89601101541685e-12	chr14	63145150	63179578	cluster_5	Promoter (<=1kb)	14	63145153	63177793	32641	2	ENSMUST00000054963	0	ENSMUSG00000021273
ENSMUSG00000021275	2573.12311601359	0.042210947109908	0.0549156334672227	0.338490577580023	0.613918106471495	chr12	110889263	110972396	cluster_4	Promoter (<=1kb)	12	110889264	110972392	83129	1	ENSMUST00000165978	0	ENSMUSG00000021275
ENSMUSG00000021276	1547.39963444577	-0.0555018717289234	0.0619560330068007	0.242512161032802	0.516704870915161	chr12	110872609	110889145	cluster_2	Promoter (<=1kb)	12	110872610	110889145	16536	2	ENSMUST00000043716	0	ENSMUSG00000021276
ENSMUSG00000021277	3639.02065007558	0.0964054292219195	0.0522621769502018	0.0276210883183419	0.149294154981247	chr12	111159849	111184491	cluster_5	Promoter (<=1kb)	12	111166370	111267153	100784	1	ENSMUST00000117269	0	ENSMUSG00000021277
ENSMUSG00000021278	67.6592127289238	0.0260790797962467	0.0937752911143071	0.289044746188887	NA	chr12	111271095	111276426	cluster_4	Promoter (<=1kb)	12	111271111	111276426	5316	1	ENSMUST00000021707	0	ENSMUSG00000021278
ENSMUSG00000021279	8861.12476113933	0.0279382095168004	0.0427529139020042	0.456282183207393	0.713932269278113	chr12	111292971	111377718	cluster_1	Promoter (<=1kb)	12	111292972	111377718	84747	2	ENSMUST00000041965	0	ENSMUSG00000021279
ENSMUSG00000021280	33.4347645099802	-0.010393361973835	0.0908537598739878	0.582338911165138	NA	chr12	111417429	111431680	cluster_5	Promoter (<=1kb)	12	111417430	111431182	13753	1	ENSMUST00000072646	0	ENSMUSG00000021280
ENSMUSG00000021281	41.9029976122507	0.0280495087467828	0.097324131958491	0.0572386934359024	NA	chr12	111442660	111455018	cluster_4	Promoter (<=1kb)	12	111442662	111448587	5926	1	ENSMUST00000172783	0	ENSMUSG00000021281
ENSMUSG00000021282	9801.34346027854	-0.0511540568933676	0.04352142985717	0.181908203516649	0.446061628812588	chr12	111538100	111546753	cluster_2	Promoter (<=1kb)	12	111538101	111546753	8653	1	ENSMUST00000166123	0	ENSMUSG00000021282
ENSMUSG00000021285	3591.51269014282	0.0320510224227456	0.0570233628718495	0.478271662345813	0.730528873413399	chr12	111828457	111908055	cluster_5	Promoter (<=1kb)	12	111828458	111908055	79598	2	ENSMUST00000054815	0	ENSMUSG00000021285
ENSMUSG00000021286	633.12889414911	0.0407463412741065	0.0753839410952369	0.396755006627752	0.665966177125624	chr12	111814169	111828388	cluster_1	Promoter (<=1kb)	12	111814170	111828388	14219	1	ENSMUST00000021714	0	ENSMUSG00000021286
ENSMUSG00000021287	234.238692944942	0.0256156237110693	0.0853454485290099	0.508866602067272	0.751509289917822	chr12	111803191	111813879	cluster_5	Promoter (<=1kb)	12	111803192	111812201	9010	2	ENSMUST00000127281	0	ENSMUSG00000021287
ENSMUSG00000021288	20213.4908559287	-0.0349777372883734	0.0392349833802648	0.324260142949699	0.599442373878075	chr12	111758848	111806775	cluster_1	Promoter (<=1kb)	12	111758849	111806775	47927	1	ENSMUST00000084941	0	ENSMUSG00000021288
ENSMUSG00000021290	3015.65915628708	-0.199853480339441	0.0656361775417715	0.000337995426601626	0.00697266458181301	chr12	111941990	111944482	cluster_4	Distal Intergenic	12	111961376	111966977	5602	2	ENSMUST00000021719	22495	ENSMUSG00000021290
ENSMUSG00000021294	2956.98491210517	-0.0536226826755801	0.104884703390883	0.142950488735721	0.391412724736973	chr12	112146207	112181747	cluster_5	Promoter (<=1kb)	12	112146235	112181746	35512	1	ENSMUST00000128402	0	ENSMUSG00000021294
ENSMUSG00000021301	6680.42155900087	0.18132975891324	0.0532897453097444	0.000119566691151665	0.00327579652062357	chr13	14226437	14523226	cluster_1	Promoter (<=1kb)	13	14226438	14523226	296789	2	ENSMUST00000110516	0	ENSMUSG00000021301
ENSMUSG00000021302	2117.81594920935	0.0239716431884471	0.0554694355031342	0.592458265866889	0.802616320488355	chr13	14052444	14063401	cluster_2	Promoter (<=1kb)	13	14052449	14063401	10953	2	ENSMUST00000170957	0	ENSMUSG00000021302
ENSMUSG00000021303	1365.1156151434	0.551508503875904	0.154766517026443	1.64285533237392e-05	0.000734674305570957	chr13	13784058	13827895	cluster_5	Promoter (<=1kb)	13	13784059	13806113	22055	1	ENSMUST00000138783	0	ENSMUSG00000021303
ENSMUSG00000021306	620.219464586012	0.0624667538415762	0.0825113911679285	0.221118697706928	0.493651284548163	chr13	13357619	13393624	cluster_4	Promoter (<=1kb)	13	13357623	13393624	36002	2	ENSMUST00000021738	0	ENSMUSG00000021306
ENSMUSG00000021311	1084.8137078677	0.0623175490603972	0.070791319526394	0.216298669159552	0.488203915753642	chr13	12182716	12186488	cluster_4	Downstream (<1kb)	13	12186542	12258113	71572	2	ENSMUST00000099856	71625	ENSMUSG00000021311
ENSMUSG00000021313	420.644911333421	0.0583223727274464	0.101797150094872	0.179459620529713	0.443092723863708	chr13	11553102	12106945	cluster_1	Promoter (<=1kb)	13	11553103	12106945	553843	2	ENSMUST00000021750	0	ENSMUSG00000021313
ENSMUSG00000021314	6102.10520660943	0.0831547283107692	0.055421392694341	0.0678703677281186	0.257879207035965	chr13	18948350	19150919	cluster_4	Promoter (<=1kb)	13	18948371	19150913	202543	1	ENSMUST00000003345	0	ENSMUSG00000021314
ENSMUSG00000021318	1423.65765380257	0.173289924690705	0.11129170091975	0.0147177219855153	0.10010695209923	chr13	15463722	15730025	cluster_5	Promoter (<=1kb)	13	15463723	15663518	199796	1	ENSMUST00000130535	0	ENSMUSG00000021318
ENSMUSG00000021319	107.961545709993	0.00661900849312763	0.0864109878747955	0.829902404119373	0.928116894829531	chr13	19623174	19632823	cluster_5	Promoter (<=1kb)	13	19623175	19632821	9647	1	ENSMUST00000002883	0	ENSMUSG00000021319
ENSMUSG00000021322	32.233552509299	0.0299858487441956	0.0981227388312576	0.0525744831229683	NA	chr13	20794112	21024254	cluster_5	Promoter (<=1kb)	13	20794119	21024252	230134	1	ENSMUST00000021757	0	ENSMUSG00000021322
ENSMUSG00000021326	2780.36478877237	-0.0673758722682095	0.059376309031939	0.151497810842995	0.40407683375351	chr13	21179930	21194723	cluster_4	Promoter (<=1kb)	13	21180213	21194724	14512	1	ENSMUST00000021761	0	ENSMUSG00000021326
ENSMUSG00000021327	2997.96905520897	-0.0169208245798929	0.0635643110559218	0.710730767465456	0.868935587739097	chr13	21387003	21402755	cluster_4	Promoter (<=1kb)	13	21387013	21402713	15701	2	ENSMUST00000070785	0	ENSMUSG00000021327
ENSMUSG00000021337	8.37804088559284	0.000507787470132741	0.0915441230072923	0.961284875971377	NA	chr13	23953456	23991214	cluster_5	Promoter (<=1kb)	13	23953456	23991214	37759	2	ENSMUST00000021770	0	ENSMUSG00000021337
ENSMUSG00000021338	841.570871861832	0.0314302134231266	0.0699816186214594	0.506879084435746	0.749772166830211	chr13	24012480	24280790	cluster_4	Promoter (<=1kb)	13	24012344	24108584	96241	2	ENSMUST00000125901	0	ENSMUSG00000021338
ENSMUSG00000021339	2128.21621277788	0.0222567375591874	0.0584994071613605	0.624953748123429	0.822023690271574	chr13	24992294	25020317	cluster_1	Promoter (<=1kb)	13	24992483	25020379	27897	2	ENSMUST00000021772	62	ENSMUSG00000021339
ENSMUSG00000021340	101.080252257956	0.0595128007763143	0.116171533783487	0.0458221846151947	0.202690793018648	chr13	24943151	24991936	cluster_4	Promoter (<=1kb)	13	24943152	24990753	47602	1	ENSMUST00000021773	0	ENSMUSG00000021340
ENSMUSG00000021356	5.57772519782603	0.00450420727560172	0.0919833635981071	0.508930328919374	NA	chr13	30749257	30766927	cluster_5	Promoter (<=1kb)	13	30749226	30766927	17702	1	ENSMUST00000110307	32	ENSMUSG00000021356
ENSMUSG00000021357	4090.25298270679	-0.0947419976101958	0.0520993726783769	0.0320039458408967	0.162874706751964	chr13	30813917	30974047	cluster_5	Promoter (<=1kb)	13	30813919	30950298	136380	2	ENSMUST00000102946	0	ENSMUSG00000021357
ENSMUSG00000021359	11.8965863511978	0.010607273686595	0.092477370656576	0.2719670778174	NA	chr13	40715302	40734920	cluster_1	Promoter (<=1kb)	13	40715675	40730418	14744	2	ENSMUST00000021787	0	ENSMUSG00000021359
ENSMUSG00000021360	544.8051642463	0.065700254183717	0.0930478772122926	0.189972543890092	0.456203611382047	chr13	40859767	40960892	cluster_4	Promoter (<=1kb)	13	40859768	40960891	101124	1	ENSMUST00000110191	0	ENSMUSG00000021360
ENSMUSG00000021361	1940.2674015861	-0.0809500283124443	0.071084387634497	0.116842250736322	0.351119880562975	chr13	41016249	41022582	cluster_4	Promoter (<=1kb)	13	41016250	41022575	6326	1	ENSMUST00000021790	0	ENSMUSG00000021361
ENSMUSG00000021363	60.8605738804609	0.0321359892241481	0.0975840599821815	0.1414134185482	NA	chr13	41025119	41070465	cluster_5	Promoter (<=1kb)	13	41025120	41070465	45346	2	ENSMUST00000021792	0	ENSMUSG00000021363
ENSMUSG00000021364	2225.23715573283	-0.0344277924389318	0.0601147172771729	0.462780149736385	0.718342986876666	chr13	41182381	41220403	cluster_4	Promoter (<=1kb)	13	41182499	41220162	37664	2	ENSMUST00000117096	0	ENSMUSG00000021364
ENSMUSG00000021365	1471.20019310113	-0.0704196037430522	0.0674663156635702	0.159476598360075	0.413702111352119	chr13	41309915	41487360	cluster_5	Promoter (<=1kb)	13	41309916	41359001	49086	2	ENSMUST00000163623	0	ENSMUSG00000021365
ENSMUSG00000021366	3317.61748266468	0.00382258824475278	0.0476785404815051	0.94110432895522	0.978000698073929	chr13	42052020	42185026	cluster_5	Promoter (<=1kb)	13	42052021	42185026	133006	1	ENSMUST00000060148	0	ENSMUSG00000021366
ENSMUSG00000021367	62.3828039541918	0.445774895050901	0.757664161718205	0.00644744086337287	NA	chr13	42301475	42307990	cluster_4	Promoter (<=1kb)	13	42301270	42307989	6720	1	ENSMUST00000021796	206	ENSMUSG00000021367
ENSMUSG00000021368	915.190546184336	-0.172477504447812	0.117452080600708	0.0167870749245251	0.108467516509737	chr13	43151741	43171501	cluster_4	Promoter (<=1kb)	13	43151744	43171501	19758	2	ENSMUST00000021797	0	ENSMUSG00000021368
ENSMUSG00000021371	894.827095302546	0.00261829218333475	0.0671676480767862	0.94523584828256	0.978962705258883	chr13	43538405	43560191	cluster_5	Promoter (<=1kb)	13	43538412	43560191	21780	2	ENSMUST00000021800	0	ENSMUSG00000021371
ENSMUSG00000021373	852.766312026607	0.000253194203325263	0.0664067130731546	0.992625323270595	0.997212043079586	chr13	46501902	46650281	cluster_1	Promoter (<=1kb)	13	46502125	46649635	147511	1	ENSMUST00000119341	0	ENSMUSG00000021373
ENSMUSG00000021374	3954.08847342858	-0.0117604010761714	0.0484506304702775	0.764068677908441	0.899032839688195	chr13	46679901	46727849	cluster_1	Promoter (<=1kb)	13	46679902	46727849	47948	2	ENSMUST00000021803	0	ENSMUSG00000021374
ENSMUSG00000021375	1621.36731155275	0.00983607431530224	0.0616807273147394	0.836142987288308	0.931713707320779	chr13	46749087	46929718	cluster_2	Promoter (<=1kb)	13	46749087	46929718	180632	2	ENSMUST00000056978	0	ENSMUSG00000021375
ENSMUSG00000021376	641.873463185726	0.0344914742291904	0.0754021119584343	0.467124465031117	0.722014322524962	chr13	47023542	47043217	cluster_4	Promoter (<=1kb)	13	47025170	47043210	18041	2	ENSMUST00000021806	0	ENSMUSG00000021376
ENSMUSG00000021377	3080.8324104038	-0.0153988130569986	0.0487582043199746	0.709088218615828	0.868281696032183	chr13	47084766	47106221	cluster_3	Promoter (<=1kb)	13	47084775	47098438	13664	2	ENSMUST00000138401	0	ENSMUSG00000021377
ENSMUSG00000021379	4044.90154748771	0.317056270746152	0.058298637303255	4.57311735045377e-09	7.04412509214896e-07	chr13	48044230	48262623	cluster_1	Promoter (<=1kb)	13	48261427	48264036	2610	1	ENSMUST00000021810	0	ENSMUSG00000021379
ENSMUSG00000021384	40.6632283485784	0.00725971329790151	0.0901473677085246	0.719621881742966	NA	chr13	49230830	49248706	cluster_5	Promoter (<=1kb)	13	49230690	49248294	17605	2	ENSMUST00000058196	0	ENSMUSG00000021384
ENSMUSG00000021385	645.38783598702	-0.0388258233028176	0.0731451925353958	0.419230823517888	0.685757747071207	chr13	49421222	49463060	cluster_4	Promoter (<=1kb)	13	49421311	49462990	41680	1	ENSMUST00000021817	0	ENSMUSG00000021385
ENSMUSG00000021388	28.2060005753818	0.0238529611497418	0.0953511804698922	0.123458453351707	NA	chr13	49464058	49652731	cluster_2	Promoter (<=1kb)	13	49544443	49567557	23115	1	ENSMUST00000021820	0	ENSMUSG00000021388
ENSMUSG00000021390	402.360487869059	0.00944212455707336	0.0923319105210489	0.307830227289622	0.584124543789988	chr13	49608070	49624500	cluster_5	Promoter (<=1kb)	13	49608071	49624500	16430	1	ENSMUST00000021822	0	ENSMUSG00000021390
